abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
4.148750,-3.789603,-28.703984,486.084673,486.946187,0.025217,0.222719,4.508217,28.705037,579.044323,0.244475,0.013027,-0.288015,0.378008,0.000000,0.000000,15.080889,-25.157435,367.885866
4.149167,-3.910162,-28.301589,484.662055,485.503426,0.025783,0.223671,4.509824,28.716874,579.246386,0.124548,-0.308338,-1.080246,1.130273,0.000000,0.000000,15.080812,-25.157348,367.885514
4.149583,-3.709378,-28.543408,484.978290,485.831686,0.025335,0.222412,4.511386,28.728745,579.448439,0.364403,-0.027213,-0.452966,0.581987,0.000000,0.000000,15.080688,-25.157312,367.885151
4.150000,-3.749586,-28.462675,484.977796,485.826765,0.025203,0.222404,4.512957,28.740618,579.650447,0.204500,-0.107522,-2.342637,2.354003,0.000000,0.000000,15.080575,-25.157270,367.884383
4.150417,-3.909972,-28.583329,484.032979,484.891967,0.025406,0.223536,4.514561,28.752514,579.852204,0.444418,-0.147634,-1.230069,1.316197,0.000000,0.000000,15.080414,-25.157219,367.883815
4.150833,-3.709188,-28.503105,484.189640,485.042052,0.025172,0.222200,4.516106,28.764384,580.053840,0.324679,-0.027213,-0.921484,0.977389,0.000000,0.000000,15.080274,-25.157205,367.883333
4.151250,-3.508721,-28.341892,482.769489,483.613434,0.024606,0.222495,4.517574,28.776210,580.255137,0.284514,0.053054,-2.018896,2.039536,0.000000,0.000000,15.080152,-25.157208,367.882645
4.151667,-3.387781,-28.422626,483.400017,484.246734,0.025109,0.223584,4.519005,28.788033,580.456520,0.284451,-0.147677,-0.915758,0.970224,0.000000,0.000000,15.080020,-25.157166,367.882088
4.152083,-3.548548,-28.220856,483.557157,484.392953,0.024364,0.223377,4.520470,28.799803,580.658036,0.484582,-0.067283,-2.336101,2.386779,0.000000,0.000000,15.079843,-25.157138,367.881268
4.152500,-3.508467,-28.181062,484.189647,485.021748,0.024876,0.222623,4.521923,28.811548,580.859781,0.324490,0.013069,-1.549232,1.582904,0.000000,0.000000,15.079702,-25.157138,367.880600
4.152917,-3.347890,-28.180934,484.819669,485.649549,0.025236,0.222333,4.523321,28.823318,581.061625,0.244664,0.012984,-1.076989,1.104507,0.000000,0.000000,15.079584,-25.157138,367.880217
4.153333,-3.227077,-28.582948,483.085238,483.940850,0.024834,0.222603,4.524691,28.835186,581.263009,0.404568,-0.067325,0.341725,0.533839,3.093972,-1.014942,15.079437,-25.157118,367.880174
4.153750,-3.468195,-28.382323,482.768512,483.614538,0.024326,0.223416,4.526116,28.847015,581.464185,0.244538,-0.027043,-0.920657,0.952963,0.000000,0.000000,15.079321,-25.157118,367.879878
4.154167,-3.428115,-28.221237,482.768018,483.604331,0.024735,0.222482,4.527539,28.858771,581.665382,0.284388,0.173688,-0.921453,0.979857,0.000000,0.000000,15.079208,-25.157165,367.879538
4.154583,-3.307619,-28.019594,483.397567,484.220245,0.024552,0.222857,4.528925,28.870468,581.866567,0.244601,0.013069,-0.288665,0.378587,0.000000,0.000000,15.079093,-25.157165,367.879286
4.155000,-3.307683,-28.140504,480.714384,481.548697,0.025448,0.224227,4.530298,28.882162,582.067260,0.404442,-0.227986,-1.550227,1.618257,0.000000,0.000000,15.078941,-25.157112,367.878771
4.155417,-3.227204,-27.818333,483.714804,484.524804,0.024802,0.222231,4.531637,28.893795,582.268435,0.324364,0.133533,-0.922467,0.986909,0.000000,0.000000,15.078803,-25.157134,367.878387
4.155833,-3.066564,-28.100073,481.346880,482.176147,0.024838,0.223011,4.532954,28.905476,582.469226,0.284451,0.013027,-0.290605,0.406858,0.000000,0.000000,15.078673,-25.157153,367.878211
4.156250,-3.468259,-27.979418,482.295616,483.118969,0.025107,0.223017,4.534380,28.917153,582.669996,0.404694,0.093421,-0.447435,0.610494,0.000000,0.000000,15.078521,-25.157192,367.878035
4.156667,-3.588819,-28.140249,480.556260,481.392846,0.024866,0.223957,4.535830,28.928864,582.870392,0.284640,0.173772,-0.450351,0.560386,0.000000,0.000000,15.078392,-25.157231,367.877837
4.157083,-3.066437,-28.100073,481.187774,482.017314,0.024088,0.222972,4.537150,28.940570,583.070843,0.324616,-0.228113,-0.605536,0.723937,0.000000,0.000000,15.078259,-25.157172,367.877519
4.157500,-3.147042,-28.018829,481.187787,482.013117,0.024372,0.223422,4.538461,28.952233,583.271229,0.324553,-0.107437,-1.707041,1.740938,0.000000,0.000000,15.078129,-25.157133,367.876961
4.157917,-3.227204,-27.777775,479.608017,480.422595,0.025014,0.224360,4.539811,28.963855,583.471285,0.244413,0.093378,-0.603431,0.657712,0.000000,0.000000,15.078011,-25.157147,367.876556
4.158333,-3.387845,-28.220600,481.187772,482.026505,0.024812,0.222753,4.541195,28.975569,583.671604,0.404568,-0.067367,-1.711758,1.760207,0.000000,0.000000,15.077851,-25.157152,367.875843
4.158750,-3.146852,-28.019594,480.241001,481.067998,0.024836,0.222710,4.542520,28.987258,583.871803,0.444292,0.254124,-2.818309,2.864409,0.000000,0.000000,15.077682,-25.157228,367.874812
4.159167,-3.106582,-28.019340,480.712905,481.538816,0.024324,0.223068,4.543834,28.998930,584.072002,0.244538,0.133618,-1.865149,1.885851,0.000000,0.000000,15.077558,-25.157280,367.873979
4.159583,-3.347637,-27.979036,479.766619,480.593427,0.024951,0.223272,4.545193,29.010596,584.271948,0.364592,-0.027043,-1.709462,1.748119,0.000000,0.000000,15.077423,-25.157275,367.873234
4.160000,-3.066500,-28.059387,479.452350,480.282509,0.024245,0.223198,4.546493,29.022268,584.471786,0.244413,-0.107437,-2.025402,2.042923,0.000000,0.000000,15.077310,-25.157230,367.872500
4.160417,-3.106644,-27.858253,480.082389,480.900025,0.023941,0.223114,4.547782,29.033898,584.671700,0.284451,-0.187874,-0.765788,0.838237,0.000000,0.000000,15.077200,-25.157177,367.872049
4.160833,-3.066437,-27.978654,478.978955,479.805219,0.023923,0.223065,4.549037,29.045547,584.871460,0.204625,0.093463,-1.398283,1.416263,0.000000,0.000000,15.077120,-25.157193,367.871511
4.161250,-2.705013,-27.978654,480.555780,481.377170,0.023667,0.222793,4.550206,29.057213,585.071539,0.044407,0.053351,-1.396654,1.398378,0.000000,0.000000,15.077068,-25.157235,367.870808
4.161667,-2.945814,-28.099564,479.924746,480.755681,0.023725,0.222408,4.551405,29.068899,585.271551,0.364529,0.294279,-3.129481,3.164353,0.000000,0.000000,15.076944,-25.157319,367.869778
4.162083,-2.785237,-27.898302,479.923274,480.741533,0.023985,0.222156,4.552577,29.080540,585.471387,0.284703,-0.027213,-0.922117,0.965451,0.000000,0.000000,15.076828,-25.157338,367.869153
4.162500,-2.785111,-27.938860,478.027292,478.851155,0.023663,0.223505,4.553735,29.092165,585.670785,0.164335,0.093505,-2.184178,2.192346,0.000000,0.000000,15.076751,-25.157383,367.868385
4.162917,-2.744967,-27.737473,479.292268,480.102052,0.024012,0.222662,4.554870,29.103739,585.870358,0.164524,0.294237,-1.396160,1.436282,0.000000,0.000000,15.076672,-25.157480,367.867738
4.163333,-2.584262,-27.777266,478.661258,479.473518,0.023195,0.222731,4.555958,29.115304,586.069779,0.324301,0.133491,-1.553451,1.592545,0.000000,0.000000,15.076564,-25.157539,367.867047
4.163750,-2.584200,-27.696915,477.713496,478.522708,0.023102,0.222933,4.557038,29.126850,586.268903,0.084446,0.013196,-2.339366,2.340927,0.000000,0.000000,15.076504,-25.157564,367.866236
4.164167,-2.624407,-27.697169,477.871137,478.680315,0.023308,0.222281,4.558128,29.138382,586.468005,0.204500,0.173646,-0.768569,0.814046,0.000000,0.000000,15.076422,-25.157616,367.865795
4.164583,-2.624534,-27.576132,477.870646,478.672838,0.023307,0.222962,4.559199,29.149892,586.667095,0.284577,0.053266,-0.924898,0.969153,0.000000,0.000000,15.076323,-25.157650,367.865334
4.165000,-2.303063,-27.736835,477.553423,478.363782,0.022872,0.221971,4.560198,29.161449,586.866065,0.084383,0.093505,-2.182398,2.186029,0.000000,0.000000,15.076263,-25.157683,367.864544
4.165417,-2.544118,-27.898175,477.079544,477.901320,0.023269,0.221861,4.561225,29.173051,587.064892,0.244538,0.053181,-1.713210,1.731391,0.000000,0.000000,15.076188,-25.157705,367.863732
4.165833,-2.303000,-27.736962,477.238635,478.049535,0.023581,0.222579,4.562195,29.184630,587.263709,0.004620,0.013111,-2.654462,2.654499,0.000000,0.000000,15.076162,-25.157727,367.862692
4.166250,-2.222839,-27.898175,476.921412,477.741858,0.022755,0.221820,4.563119,29.196235,587.462525,0.124359,0.213927,-2.650062,2.661589,0.000000,0.000000,15.076107,-25.157803,367.861653
4.166667,-2.102026,-27.777011,478.028757,478.839716,0.022480,0.221871,4.564003,29.207825,587.661495,0.284263,0.214012,-1.708826,1.745478,0.000000,0.000000,15.076005,-25.157881,367.860788
4.167083,-2.102152,-27.897921,476.133262,476.954501,0.023128,0.221838,4.564901,29.219421,587.860114,0.204311,0.053308,-2.975604,2.983086,0.000000,0.000000,15.075928,-25.157942,367.859712
4.167500,-2.423496,-27.615926,477.553896,478.357854,0.023163,0.221263,4.565880,29.230959,588.058843,0.004557,0.455067,-1.870357,1.924926,0.000000,0.000000,15.075901,-25.158087,367.858813
4.167917,-2.303063,-27.777011,475.342638,476.159102,0.022561,0.222312,4.566834,29.242519,588.257067,0.164524,0.213970,-2.499602,2.514132,0.000000,0.000000,15.075858,-25.158196,367.857782
4.168333,-2.102089,-27.736581,475.500763,476.313670,0.022880,0.222116,4.567721,29.254078,588.455159,-0.035607,0.254124,-2.970051,2.981116,0.000000,0.000000,15.075845,-25.158315,367.856687
4.168750,-2.061882,-27.736962,475.185499,475.998791,0.022611,0.223195,4.568575,29.265633,588.653208,0.164335,0.495222,-1.392432,1.486982,0.000000,0.000000,15.075793,-25.158483,367.856029
4.169167,-1.941258,-27.696532,475.661344,476.470965,0.022784,0.222385,4.569401,29.277173,588.851378,0.124485,0.173857,-0.927168,0.951505,0.000000,0.000000,15.075744,-25.158586,367.855545
4.169583,-2.061754,-27.656993,475.817005,476.624572,0.022024,0.221962,4.570243,29.288705,589.049559,0.044281,0.294279,-1.870200,1.893729,0.000000,0.000000,15.075714,-25.158703,367.854788
4.170000,-1.941576,-27.736581,474.871702,475.685002,0.022474,0.222411,4.571069,29.300245,589.247498,0.124485,0.334645,-2.502357,2.527702,0.000000,0.000000,15.075654,-25.158823,367.853745
4.170417,-2.061818,-27.575495,475.028362,475.832538,0.022131,0.221274,4.571903,29.311757,589.445438,0.324427,0.093252,-3.133561,3.151690,0.000000,0.000000,15.075533,-25.158881,367.852615
4.170833,-1.820699,-27.736962,475.347061,476.159094,0.022509,0.220678,4.572706,29.323297,589.643444,0.324427,0.133618,-1.239994,1.288678,0.000000,0.000000,15.075403,-25.158928,367.851879
4.171250,-2.222713,-27.656101,474.868772,475.678621,0.021807,0.222173,4.573582,29.334815,589.841339,0.244475,0.053181,-2.498632,2.511127,0.000000,0.000000,15.075304,-25.158959,367.850914
4.171667,-1.901114,-27.495016,474.871225,475.670338,0.021771,0.222387,4.574382,29.346291,590.039158,0.124548,0.093421,-2.657728,2.662284,0.000000,0.000000,15.075222,-25.159017,367.849807
4.172083,-1.700394,-27.616053,474.239712,475.046147,0.021499,0.221765,4.575121,29.357798,590.236758,0.444481,0.414870,-2.816977,2.881846,0.000000,0.000000,15.075078,-25.159146,367.848743
4.172500,-1.941258,-27.736326,473.605744,474.421198,0.021275,0.221376,4.575911,29.369338,590.434127,0.164461,0.093378,-1.397802,1.410538,0.000000,0.000000,15.074999,-25.159218,367.848051
4.172917,-1.901368,-27.615798,473.447631,474.256161,0.021628,0.221786,4.576714,29.380847,590.631441,0.044596,0.253955,-1.553806,1.575054,0.000000,0.000000,15.074966,-25.159293,367.847458
4.173333,-2.021610,-27.535192,473.923473,474.727008,0.021689,0.221671,4.577537,29.392326,590.828854,0.124611,-0.027043,-0.924889,0.933638,0.000000,0.000000,15.074920,-25.159313,367.846986
4.173750,-1.861097,-27.534937,473.606734,474.410134,0.021686,0.221119,4.578318,29.403793,591.026146,0.124422,0.133533,-1.552974,1.563662,0.000000,0.000000,15.074857,-25.159357,367.846360
4.174167,-1.780746,-27.454458,472.662410,473.462429,0.021019,0.222021,4.579071,29.415249,591.223100,0.284514,0.133618,-1.869390,1.895632,0.000000,0.000000,15.074769,-25.159418,367.845571
4.174583,-1.861161,-27.615543,471.870320,472.681374,0.021275,0.221825,4.579830,29.426742,591.419789,0.004431,0.214012,-2.335274,2.345064,0.000000,0.000000,15.074753,-25.159485,367.844750
4.175000,-1.700331,-27.575368,472.185096,472.992660,0.021102,0.222142,4.580555,29.438231,591.616522,-0.075520,-0.027086,-0.607178,0.612456,0.000000,0.000000,15.074765,-25.159510,367.844202
4.175417,-1.780555,-27.535192,472.346649,473.151893,0.021173,0.222646,4.581275,29.449727,591.813377,0.124485,0.254040,-3.127367,3.140137,0.000000,0.000000,15.074722,-25.159588,367.843019
4.175833,-1.539627,-27.816933,473.131868,473.951387,0.021323,0.220789,4.581933,29.461292,592.010318,0.204374,0.133533,-3.914908,3.922513,0.000000,0.000000,15.074636,-25.159638,367.841574
4.176250,-1.539627,-27.736581,471.081183,471.899534,0.020782,0.221860,4.582586,29.472860,592.206744,0.284892,-0.067283,-2.022614,2.043687,0.000000,0.000000,15.074526,-25.159627,367.840578
4.176667,-1.700331,-27.816678,471.081677,471.905293,0.020941,0.221868,4.583294,29.484414,592.403028,0.244475,-0.027128,-2.341316,2.354202,0.000000,0.000000,15.074419,-25.159635,367.839691
4.177083,-1.860907,-27.373852,471.079708,471.878037,0.020255,0.221587,4.584050,29.495873,592.599289,0.284514,0.294194,-1.391617,1.450550,0.000000,0.000000,15.074317,-25.159716,367.839044
4.177500,-1.740538,-27.695513,470.762487,471.579676,0.020256,0.221303,4.584778,29.507371,592.795441,0.084446,0.012984,-1.399257,1.401863,0.000000,0.000000,15.074259,-25.159732,367.838451
4.177917,-1.660123,-27.414282,470.447702,471.248702,0.020260,0.222124,4.585478,29.518821,592.991526,0.204437,-0.107564,-1.550384,1.567499,0.000000,0.000000,15.074183,-25.159699,367.837761
4.178333,-1.700394,-27.535192,471.081672,471.888779,0.020800,0.221603,4.586167,29.530278,593.187733,0.204563,-0.067410,-2.341802,2.351686,0.000000,0.000000,15.074100,-25.159676,367.836895
4.178750,-1.459402,-27.413773,470.606820,471.406856,0.020443,0.221696,4.586800,29.541728,593.383907,0.164461,0.053139,-1.551852,1.561447,0.000000,0.000000,15.074020,-25.159707,367.836139
4.179167,-1.580089,-27.695641,471.396936,472.212470,0.020211,0.221474,4.587439,29.553229,593.580147,0.284514,0.294152,-2.339215,2.374742,0.000000,0.000000,15.073907,-25.159782,367.835175
4.179583,-1.419258,-27.413773,469.659561,470.461085,0.020480,0.221908,4.588050,29.564671,593.775883,0.324616,-0.147719,-2.970212,2.991547,0.000000,0.000000,15.073781,-25.159759,367.833959
4.180000,-1.539690,-27.414027,468.554656,469.358461,0.019479,0.223732,4.588691,29.576090,593.971300,0.244475,-0.027255,-3.286160,3.295354,0.000000,0.000000,15.073687,-25.159737,367.832623
4.180417,-1.660250,-27.373597,470.133435,470.932604,0.019569,0.221565,4.589369,29.587496,594.167057,0.044407,-0.067325,-3.122815,3.123856,0.000000,0.000000,15.073632,-25.159726,367.831343
4.180833,-1.580025,-27.333803,469.817197,470.614313,0.019856,0.221239,4.590039,29.598871,594.362793,0.364529,0.133364,-2.654310,2.682542,0.000000,0.000000,15.073492,-25.159742,367.830271
4.181250,-1.660440,-27.091729,469.184696,469.969146,0.019750,0.222217,4.590706,29.610187,594.558374,0.524684,-0.228071,-1.704434,1.797889,0.000000,0.000000,15.073304,-25.159703,367.829462
4.181667,-1.379050,-27.252687,469.818171,470.609949,0.019692,0.221935,4.591305,29.621529,594.754066,0.244538,0.213716,-2.178643,2.202716,0.000000,0.000000,15.073185,-25.159764,367.828587
4.182083,-1.459338,-27.212384,469.504380,470.294596,0.019290,0.222080,4.591913,29.632873,594.949616,0.204437,0.254124,-2.181081,2.205331,0.000000,0.000000,15.073069,-25.159870,367.827689
4.182500,-1.539817,-27.252814,468.080791,468.876012,0.019713,0.221461,4.592547,29.644211,595.144836,0.604762,0.294110,-2.020360,2.129341,0.000000,0.000000,15.072870,-25.159959,367.826902
4.182917,-1.499800,-27.051426,469.343313,470.124637,0.019797,0.220842,4.593177,29.655500,595.340352,0.244538,-0.147677,-1.076019,1.113294,0.000000,0.000000,15.072729,-25.159923,367.826322
4.183333,-1.539817,-27.091729,469.975795,470.758516,0.018787,0.220317,4.593816,29.666785,595.536077,0.444481,-0.228155,-2.022955,2.083738,0.000000,0.000000,15.072564,-25.159858,367.825567
4.183750,-1.539817,-27.091348,469.188611,469.972621,0.019031,0.221039,4.594452,29.678084,595.731561,0.364655,0.133449,-1.704451,1.748123,0.000000,0.000000,15.072398,-25.159883,367.824802
4.184167,-1.459592,-27.252560,468.240368,469.035046,0.019202,0.221504,4.595077,29.689428,595.926716,0.484708,0.053139,-2.181254,2.235092,0.000000,0.000000,15.072221,-25.159902,367.823970
4.184583,-1.620043,-27.252177,468.082750,468.878200,0.018164,0.220755,4.595738,29.700781,596.121860,0.244538,-0.067367,-1.551847,1.572440,0.000000,0.000000,15.072085,-25.159891,367.823225
4.185000,-1.579898,-27.212384,469.503890,470.294496,0.018457,0.221376,4.596410,29.712113,596.317190,0.484708,0.053139,-2.340198,2.390459,0.000000,0.000000,15.071909,-25.159902,367.822348
4.185417,-1.740791,-27.091475,466.660627,467.449590,0.018019,0.222713,4.597105,29.723396,596.511764,0.364592,0.013027,-1.714699,1.753080,0.000000,0.000000,15.071757,-25.159916,367.821513
4.185833,-1.459529,-26.890086,465.712866,466.490815,0.018310,0.222194,4.597727,29.734639,596.705943,0.244601,0.093378,-2.815057,2.827206,0.000000,0.000000,15.071641,-25.159949,367.820439
4.186250,-1.378986,-27.252687,466.662581,467.459705,0.017980,0.221309,4.598324,29.745944,596.900407,0.324679,0.093336,-2.497497,2.520242,0.000000,0.000000,15.071497,-25.159977,367.819398
4.186667,-1.620359,-26.890214,467.925108,468.699921,0.017250,0.220674,4.598971,29.757176,597.095211,0.524747,-0.067410,-2.181756,2.244986,0.000000,0.000000,15.071298,-25.159971,367.818598
4.187083,-1.459529,-26.930263,466.819236,467.597656,0.017911,0.222028,4.599590,29.768389,597.289763,0.444481,0.093252,-0.296474,0.542361,0.000000,0.000000,15.071124,-25.160007,367.818180
4.187500,-1.459592,-26.849401,466.345364,467.119919,0.017575,0.220705,4.600196,29.779571,597.484249,0.204563,0.213927,-2.655129,2.671577,0.000000,0.000000,15.071008,-25.160080,367.817292
4.187917,-1.419512,-26.688825,468.398989,469.160869,0.017563,0.221489,4.600801,29.790722,597.679109,0.404631,0.093378,-1.867779,1.913385,0.000000,0.000000,15.070853,-25.160124,367.816470
4.188333,-1.580215,-26.970311,466.030102,466.812543,0.017458,0.220631,4.601443,29.801940,597.873485,0.404694,0.053181,-1.710146,1.758182,0.000000,0.000000,15.070707,-25.160163,367.815692
4.188750,-1.499737,-26.970311,466.503000,467.284385,0.017928,0.221235,4.602079,29.813180,598.067796,0.084509,0.253955,-2.495392,2.509704,0.000000,0.000000,15.070641,-25.160238,367.814805
4.189167,-1.580153,-27.010359,466.028129,466.812889,0.016888,0.221587,4.602734,29.824426,598.262062,0.204500,0.013027,-1.079449,1.098727,0.000000,0.000000,15.070537,-25.160258,367.814213
4.189583,-1.620359,-26.929880,466.820225,467.599151,0.017504,0.220371,4.603404,29.835655,598.456482,0.604447,-0.027128,-1.708193,1.812185,0.000000,0.000000,15.070343,-25.160249,367.813578
4.190000,-1.579961,-26.970056,466.343880,467.125780,0.017447,0.220246,4.604059,29.846887,598.650738,0.164587,-0.027128,-1.236748,1.247946,0.000000,0.000000,15.070244,-25.160268,367.813008
4.190417,-1.499800,-26.929498,465.082829,465.864234,0.016772,0.221553,4.604696,29.858108,598.844708,0.164713,0.414785,-1.551696,1.614601,0.000000,0.000000,15.070170,-25.160391,367.812416
4.190833,-1.580278,-26.889705,466.502983,467.279988,0.016658,0.220993,4.605351,29.869326,599.038887,0.244538,0.133449,-1.078129,1.113539,0.000000,0.000000,15.070071,-25.160469,367.811934
4.191250,-1.620296,-27.050918,465.079396,465.868246,0.016787,0.219905,4.606029,29.880580,599.232769,0.284577,0.173772,-1.081078,1.131331,0.000000,0.000000,15.069966,-25.160536,367.811484
4.191667,-1.700775,-26.969929,465.081355,465.865792,0.016225,0.220847,4.606707,29.891829,599.426597,0.124548,0.133491,-1.080420,1.095736,0.000000,0.000000,15.069900,-25.160591,367.810990
4.192083,-1.339033,-27.050535,465.713357,466.500220,0.016447,0.220793,4.607304,29.903095,599.620414,0.164461,0.093252,-1.711606,1.722016,0.000000,0.000000,15.069823,-25.160616,367.810310
4.192500,-1.540008,-27.050790,463.029214,463.821269,0.016208,0.220761,4.607915,29.914363,599.813650,0.324616,-0.147719,-1.863053,1.896883,0.000000,0.000000,15.069696,-25.160602,367.809554
4.192917,-1.299016,-27.010232,464.764622,465.550635,0.016334,0.220526,4.608490,29.925625,600.007093,0.364718,0.294194,-1.713408,1.776327,0.000000,0.000000,15.069561,-25.160691,367.808885
4.193333,-1.540008,-27.090074,463.503570,464.297106,0.015975,0.221851,4.609104,29.936896,600.200439,0.164524,0.253955,-0.924906,0.973146,0.000000,0.000000,15.069479,-25.160780,367.808445
4.193750,-1.379304,-26.929371,465.397123,466.177623,0.015608,0.220456,4.609689,29.948139,600.394069,0.164650,-0.027255,-0.920362,0.935371,0.000000,0.000000,15.069404,-25.160797,367.808006
4.194167,-1.379240,-27.090456,463.185369,463.978966,0.015683,0.221050,4.610267,29.959416,600.587294,0.244601,0.093252,-1.711606,1.731508,0.000000,0.000000,15.069322,-25.160819,367.807381
4.194583,-1.419639,-27.090711,464.291256,465.083103,0.015008,0.219692,4.610870,29.970706,600.780628,0.044533,-0.027086,-1.238234,1.239330,0.000000,0.000000,15.069265,-25.160822,367.806865
4.195000,-1.620233,-27.130759,463.660713,464.456629,0.015480,0.219756,4.611514,29.982005,600.973798,0.404505,0.053139,-0.762237,0.864554,0.000000,0.000000,15.069132,-25.160841,367.806526
4.195417,-1.379240,-27.089819,462.712474,463.506844,0.015483,0.221874,4.612105,29.993279,601.166671,0.244601,0.093421,-0.605233,0.659442,0.000000,0.000000,15.069025,-25.160872,367.806284
4.195833,-1.379304,-26.848891,462.870590,463.650675,0.014834,0.220937,4.612686,30.004494,601.359644,0.164650,0.013027,-0.294035,0.337248,0.000000,0.000000,15.068951,-25.160894,367.806064
4.196250,-1.459720,-27.009723,464.607502,465.394227,0.015145,0.219295,4.613288,30.015736,601.553066,0.164461,0.173519,-1.393722,1.414078,0.000000,0.000000,15.068888,-25.160946,367.805483
4.196667,-1.459656,-27.009340,463.977452,464.765222,0.014309,0.219357,4.613880,30.026976,601.746346,0.084446,0.053181,-2.491468,2.493466,0.000000,0.000000,15.068833,-25.160969,367.804696
4.197083,-1.218663,-26.808333,462.712475,463.490028,0.014464,0.220173,4.614427,30.038183,601.939198,0.284325,-0.067367,0.025798,0.293334,23.306920,7.955154,15.068726,-25.160949,367.804455
4.197500,-1.540262,-27.129995,462.239084,463.037126,0.014012,0.221272,4.615027,30.049459,602.131907,0.324553,-0.067452,-1.081394,1.131061,0.000000,0.000000,15.068607,-25.160932,367.804169
4.197917,-1.258935,-27.049516,463.342997,464.133595,0.014020,0.219186,4.615579,30.060719,602.324780,0.124611,0.093378,0.181476,0.239125,3.541737,1.996230,15.068538,-25.160963,367.804157
4.198333,-1.379432,-26.807951,461.766687,462.546260,0.014081,0.220385,4.616151,30.071933,602.517391,0.164650,0.133491,0.179705,0.277890,3.927975,3.225704,15.068461,-25.160996,367.804144
4.198750,-1.459466,-27.210602,463.185370,463.986244,0.014262,0.219636,4.616737,30.083237,602.710210,0.324616,-0.147804,-1.077479,1.134981,0.000000,0.000000,15.068354,-25.160968,367.803717
4.199167,-1.218537,-27.129995,462.079983,462.877340,0.014340,0.220750,4.617275,30.094539,602.902776,0.084761,0.053266,-2.026532,2.029003,0.000000,0.000000,15.068285,-25.160987,367.803026
4.199583,-1.419448,-27.009467,461.450925,462.242882,0.013808,0.219841,4.617828,30.105804,603.094992,0.324742,0.213800,-0.764987,0.858121,0.000000,0.000000,15.068178,-25.161065,367.802620
4.200000,-1.057707,-27.049644,460.027836,460.823623,0.014026,0.220645,4.618316,30.117066,603.286977,0.164587,0.213927,-0.763016,0.809350,0.000000,0.000000,15.068101,-25.161137,367.802356
4.200417,-1.379368,-26.968782,463.027245,463.814022,0.012898,0.218613,4.618854,30.128309,603.479478,0.124611,-0.027213,0.023849,0.129758,39.413957,3.886297,15.068021,-25.161154,367.802235
4.200833,-1.178329,-26.969037,459.869717,460.661344,0.013973,0.220832,4.619359,30.139560,603.671430,0.484708,0.133364,-1.084310,1.195180,0.000000,0.000000,15.067866,-25.161207,367.801827
4.201250,-1.178393,-27.169788,461.605625,462.406033,0.013418,0.219188,4.619847,30.150867,603.863700,0.164713,0.253997,-1.554949,1.584144,0.000000,0.000000,15.067773,-25.161288,367.801146
4.201667,-1.138122,-27.170044,462.397207,463.196161,0.012745,0.218934,4.620322,30.162174,604.056234,0.204437,0.013069,-2.498640,2.507024,0.000000,0.000000,15.067679,-25.161312,367.800324
4.202083,-1.098104,-26.968782,461.291331,462.080311,0.013131,0.219315,4.620787,30.173441,604.248450,0.364466,0.053181,-0.292572,0.470385,0.000000,0.000000,15.067564,-25.161315,367.799918
4.202500,-1.178647,-27.210347,460.345544,461.150531,0.013023,0.219553,4.621279,30.184751,604.440370,0.004620,-0.187916,-2.184836,2.192908,0.000000,0.000000,15.067512,-25.161276,367.799183
4.202917,-1.258871,-27.049134,460.976061,461.770689,0.013014,0.219714,4.621789,30.196033,604.632355,0.364466,0.133364,-1.551202,1.599015,0.000000,0.000000,15.067390,-25.161295,367.798558
4.203333,-1.138439,-27.049389,460.342600,461.138021,0.013018,0.220497,4.622280,30.207300,604.824198,0.284640,-0.067325,-0.606696,0.673523,0.000000,0.000000,15.067252,-25.161273,367.798327
4.203750,-1.258999,-27.008703,460.187426,460.981043,0.012965,0.219246,4.622791,30.218568,605.016008,0.484771,-0.187874,0.657781,0.838436,0.798669,-0.013204,15.067092,-25.161225,367.798404
4.204167,-1.178393,-27.169534,460.974113,461.775601,0.012718,0.218771,4.623290,30.229875,605.207950,0.084509,0.133491,-0.922134,0.935571,0.000000,0.000000,15.067037,-25.161272,367.798053
4.204583,-1.218663,-27.129485,459.871172,460.672323,0.012536,0.220133,4.623792,30.241184,605.399595,-0.035544,0.334391,-2.023614,2.051364,0.000000,0.000000,15.067033,-25.161378,367.797363
4.205000,-1.178393,-27.169788,459.240147,460.044670,0.012116,0.219478,4.624278,30.252502,605.591011,0.124422,0.053181,-0.923434,0.933295,0.000000,0.000000,15.066978,-25.161420,367.796945
4.205417,-1.058151,-27.169534,459.554924,460.358590,0.012240,0.218366,4.624724,30.263828,605.782438,0.324616,0.053181,-0.291922,0.439798,0.000000,0.000000,15.066862,-25.161439,367.796714
4.205833,-1.017753,-27.250268,459.083006,459.892182,0.011886,0.218961,4.625151,30.275174,605.973832,0.244790,0.012857,-1.240503,1.264490,0.000000,0.000000,15.066763,-25.161467,367.796307
4.206250,-1.017943,-27.210092,460.185451,460.990319,0.011785,0.218792,4.625584,30.286506,606.165433,0.124800,0.294110,-0.609785,0.688413,0.000000,0.000000,15.066689,-25.161559,367.795943
