abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
2.961667,-4.728376,-21.206582,279.240490,280.084501,0.039992,0.131681,-2.106405,16.244085,727.024510,7.448813,22.532771,295.928352,296.878427,0.125824,-0.245292,0.709874,-14.802248,1001.128227
2.962083,-4.527337,-21.488831,279.715349,280.576092,0.040480,0.130916,-2.104499,16.253033,727.141069,7.648755,22.412307,296.713749,297.657292,0.126013,-0.244437,0.706703,-14.811603,1001.251814
2.962500,-4.607753,-21.689965,280.345877,281.221437,0.040168,0.130265,-2.102588,16.262057,727.257792,7.608779,22.532728,296.871233,297.822340,0.126286,-0.244516,0.703544,-14.820975,1001.375500
2.962917,-4.567672,-21.690093,279.717312,280.594188,0.040486,0.132533,-2.100687,16.271086,727.374396,7.408711,22.412181,296.872690,297.809652,0.126542,-0.245237,0.700443,-14.830325,1001.499240
2.963333,-4.487193,-21.569182,279.874451,280.740223,0.040094,0.131450,-2.098795,16.280081,727.491054,7.408837,22.452419,297.498169,298.436195,0.126722,-0.243616,0.697356,-14.839674,1001.623023
2.963750,-4.728185,-21.569182,280.662613,281.529905,0.040144,0.131277,-2.096828,16.289071,727.607854,7.409026,22.412264,295.608337,296.549309,0.126418,-0.244412,0.694258,-14.849035,1001.746412
2.964167,-4.928970,-21.609613,279.400581,280.278353,0.040600,0.131482,-2.094813,16.298084,727.724479,7.568804,22.693518,296.868454,297.830760,0.126293,-0.243433,0.691124,-14.858457,1001.869987
2.964583,-4.567545,-21.769935,281.134533,282.013152,0.039928,0.132470,-2.092885,16.307140,727.841422,7.448750,22.492616,296.402746,297.348263,0.125506,-0.245084,0.687995,-14.867849,1001.993597
2.965000,-4.567482,-21.730014,280.030613,280.909593,0.040206,0.130419,-2.090976,16.316197,727.958189,7.688668,22.573011,297.498829,298.453028,0.125784,-0.242896,0.684833,-14.877249,1002.117380
2.965417,-4.647707,-21.730141,280.190220,281.070026,0.039369,0.131333,-2.089059,16.325266,728.074825,7.328760,22.573053,296.078651,297.028317,0.127011,-0.243869,0.681746,-14.886651,1002.240867
2.965833,-4.446859,-21.931403,278.767115,279.663843,0.038462,0.131450,-2.087173,16.334390,728.191120,7.448750,22.532771,296.397680,297.346254,0.126849,-0.244721,0.678654,-14.896031,1002.364355
2.966250,-4.727995,-21.930893,279.399590,280.298856,0.039139,0.131546,-2.085222,16.343511,728.307515,7.408900,22.372152,296.559717,297.494657,0.126451,-0.245862,0.675556,-14.905370,1002.487888
2.966667,-4.728058,-21.689710,279.715351,280.594860,0.040281,0.130559,-2.083266,16.352585,728.424096,7.528954,22.452547,296.241495,297.186516,0.126346,-0.245019,0.672430,-14.914728,1002.611399
2.967083,-4.527147,-21.971196,280.505474,281.401047,0.038592,0.132414,-2.081363,16.361700,728.540842,7.488978,22.572968,297.029051,297.979665,0.126346,-0.244213,0.669309,-14.924119,1002.735161
2.967500,-4.567482,-21.689583,279.399113,280.276942,0.039584,0.131104,-2.079463,16.370760,728.657401,7.448939,22.492531,297.814106,298.755155,0.125691,-0.242627,0.666200,-14.933497,1002.859108
2.967917,-4.567482,-21.730014,280.347349,281.225339,0.039451,0.130274,-2.077554,16.379811,728.774124,7.488726,22.492531,296.557760,297.503782,0.126438,-0.245141,0.663096,-14.942880,1002.982827
2.968333,-4.647770,-21.730014,280.030117,280.910416,0.039509,0.132000,-2.075618,16.388862,728.890891,7.288721,22.653404,297.503412,298.453652,0.124514,-0.242911,0.660026,-14.952277,1003.106655
2.968750,-4.727868,-21.689583,280.978857,281.854411,0.038919,0.130762,-2.073656,16.397922,729.007878,7.568804,22.211322,296.557306,297.484227,0.125973,-0.243982,0.656897,-14.961579,1003.230287
2.969167,-4.687724,-21.970941,280.661150,281.558836,0.038483,0.131357,-2.071695,16.407032,729.124743,7.488663,22.452419,296.556967,297.499959,0.126213,-0.244394,0.653758,-14.970920,1003.353852
2.969583,-4.768012,-21.608977,279.240498,280.115935,0.038811,0.132947,-2.069700,16.416078,729.241346,7.688668,22.492616,296.556633,297.507765,0.125066,-0.243283,0.650587,-14.980298,1003.477483
2.970000,-4.969177,-21.850542,281.450781,282.341426,0.039016,0.130768,-2.067657,16.425165,729.358365,7.408648,22.612995,297.501772,298.451906,0.125827,-0.243647,0.647486,-14.989686,1003.601300
2.970417,-4.768266,-21.850159,280.029640,280.921279,0.039768,0.132022,-2.065653,16.434267,729.475164,7.328760,22.251602,296.401114,297.325520,0.125751,-0.244671,0.644419,-14.998997,1003.724877
2.970833,-4.808537,-21.809983,280.344410,281.232618,0.039021,0.131868,-2.063672,16.443346,729.591964,7.448813,22.452504,296.399828,297.342324,0.125728,-0.243966,0.641324,-15.008333,1003.848399
2.971250,-4.527274,-21.649407,280.503014,281.373655,0.038356,0.132356,-2.061750,16.452403,729.708741,7.448750,22.372066,296.716553,297.651988,0.124926,-0.243692,0.638223,-15.017646,1003.971987
2.971667,-4.768329,-22.011245,279.239523,280.146289,0.039049,0.132626,-2.059802,16.461549,729.825376,7.408648,22.171041,296.399164,297.319538,0.125514,-0.243544,0.635116,-15.026895,1004.095618
2.972083,-4.446732,-22.011500,282.083256,282.975693,0.037892,0.130507,-2.057896,16.470701,729.942571,7.648755,22.130927,297.976336,298.894928,0.123694,-0.241516,0.631971,-15.036102,1004.219599
2.972500,-4.888762,-21.729886,280.028162,280.912548,0.037659,0.132795,-2.055904,16.479789,730.059479,7.288721,21.889830,297.028572,297.923250,0.125267,-0.242610,0.628895,-15.045257,1004.343416
2.972917,-4.687851,-21.931148,281.292164,282.184749,0.039103,0.131839,-2.053931,16.488910,730.176553,7.488852,22.130970,296.873367,297.791301,0.125188,-0.243706,0.625797,-15.054467,1004.467135
2.973333,-4.768329,-21.890589,280.661629,281.554408,0.037787,0.132918,-2.051944,16.498045,730.293561,7.368798,22.211236,297.032646,297.953069,0.124358,-0.243038,0.622699,-15.063716,1004.590778
2.973750,-4.848617,-22.051421,280.976904,281.882590,0.037998,0.130045,-2.049924,16.507208,730.410558,7.648755,22.211448,295.453875,296.386309,0.125870,-0.243958,0.619543,-15.072973,1004.714158
2.974167,-4.928970,-21.850032,280.185802,281.079709,0.038712,0.130571,-2.047878,16.516337,730.527423,7.488726,22.251602,297.819513,298.743498,0.125009,-0.243328,0.616419,-15.082245,1004.837998
2.974583,-4.888698,-22.011245,281.133553,282.036290,0.037867,0.129769,-2.045825,16.525483,730.644529,7.368736,22.291800,296.559099,297.487011,0.125114,-0.243625,0.613338,-15.091519,1004.961641
2.975000,-5.089800,-21.809856,281.606936,282.496092,0.037957,0.130887,-2.043737,16.534582,730.761777,7.408711,22.131138,296.402746,297.320138,0.125064,-0.244280,0.610237,-15.100754,1005.085174
2.975417,-4.808346,-21.769298,280.817799,281.701364,0.038129,0.131444,-2.041712,16.543638,730.878763,7.648755,22.171124,296.714287,297.639766,0.124445,-0.242174,0.607083,-15.109981,1005.208772
2.975833,-4.848617,-21.528116,279.710449,280.579586,0.037694,0.133304,-2.039694,16.552650,730.995342,7.408774,22.050660,296.552582,297.463536,0.125114,-0.241353,0.603985,-15.119194,1005.332336
2.976250,-4.848554,-21.889826,279.079920,279.979061,0.036828,0.134467,-2.037668,16.561740,731.111658,7.328886,22.291716,296.396238,297.323668,0.125974,-0.242824,0.600923,-15.128443,1005.455791
2.976667,-4.928716,-21.809474,278.920828,279.815606,0.037222,0.132348,-2.035629,16.570831,731.227952,7.368924,21.970308,295.611334,296.518222,0.125519,-0.243597,0.597836,-15.137628,1005.579072
2.977083,-4.808283,-21.769298,279.868080,280.754633,0.038023,0.130706,-2.033622,16.579921,731.344541,7.648755,22.090772,296.401968,297.322438,0.124348,-0.242791,0.594672,-15.146822,1005.702529
2.977500,-4.728122,-22.011245,280.498617,281.400647,0.038393,0.132820,-2.031655,16.589072,731.461350,7.608779,22.050660,296.559738,297.475719,0.124628,-0.243579,0.591504,-15.155990,1005.826106
2.977917,-4.607562,-21.970941,280.183830,281.081715,0.038888,0.131777,-2.029710,16.598233,731.578236,7.528513,21.729126,296.871765,297.761110,0.124732,-0.242156,0.588373,-15.165080,1005.949803
2.978333,-4.848808,-22.011117,281.922691,282.822213,0.037871,0.129602,-2.027723,16.607418,731.695594,7.368862,21.930027,297.189306,298.088426,0.125072,-0.243416,0.585269,-15.174203,1006.073588
2.978750,-4.607689,-22.252555,282.084238,282.998100,0.039098,0.129373,-2.025773,16.616679,731.813107,7.688794,21.930113,296.874683,297.782849,0.124258,-0.242930,0.582107,-15.183352,1006.197307
2.979167,-4.808537,-22.332907,281.926119,282.850167,0.038335,0.128482,-2.023800,16.625962,731.930500,7.408711,22.090943,296.872919,297.785878,0.124528,-0.242221,0.579001,-15.192548,1006.320950
2.979583,-4.567608,-22.091597,280.662619,281.567767,0.039643,0.129800,-2.021866,16.635189,732.047596,7.408774,22.131012,296.084890,297.003256,0.125644,-0.243798,0.575908,-15.201761,1006.444395
2.980000,-4.768329,-22.172329,281.608898,282.520655,0.038843,0.127026,-2.019893,16.644419,732.164900,7.488537,22.050660,296.401476,297.314892,0.125048,-0.243526,0.572796,-15.210943,1006.567808
2.980417,-4.768393,-22.131899,282.084734,282.991794,0.038895,0.127000,-2.017912,16.653632,732.282315,7.448687,21.889873,295.455328,296.358736,0.125235,-0.243899,0.569701,-15.220073,1006.691002
2.980833,-4.687851,-21.971069,280.819765,281.716958,0.038582,0.128331,-2.015970,16.662795,732.399422,7.288595,21.849844,295.767994,296.663522,0.124908,-0.242516,0.566642,-15.229177,1006.814283
2.981250,-4.447113,-21.930765,280.977388,281.867040,0.037925,0.128843,-2.014092,16.671947,732.516419,7.448876,21.809606,296.715759,297.609453,0.124477,-0.242483,0.563535,-15.238289,1006.937816
2.981667,-4.567291,-22.091597,280.030613,280.937792,0.037836,0.132071,-2.012206,16.681160,732.633131,7.648755,22.130970,296.244629,297.168577,0.124085,-0.243107,0.560373,-15.247463,1007.061283
2.982083,-4.446922,-22.373718,279.556736,280.485877,0.036337,0.132154,-2.010347,16.690455,732.749690,7.488726,21.769366,296.238268,297.131448,0.125903,-0.242674,0.557220,-15.256567,1007.184673
2.982500,-4.406715,-22.252810,280.186787,281.103614,0.037668,0.131436,-2.008480,16.699718,732.866380,7.808785,21.889999,295.610033,296.522243,0.125665,-0.243213,0.554005,-15.265677,1007.307898
2.982917,-4.808537,-22.011500,280.030607,280.935525,0.036459,0.133639,-2.006496,16.708915,732.982916,7.568678,21.849675,295.764891,296.667430,0.126203,-0.242889,0.550823,-15.274789,1007.431189
2.983333,-4.928970,-22.132027,277.817888,278.741637,0.036534,0.133533,-2.004445,16.718134,733.098970,7.728896,21.930113,296.714596,297.624288,0.125102,-0.243243,0.547623,-15.283910,1007.554809
2.983750,-5.009385,-22.212379,279.872494,280.797252,0.036400,0.132370,-2.002358,16.727389,733.215353,7.608779,21.769451,297.503752,298.396188,0.125344,-0.243501,0.544441,-15.293006,1007.678582
2.984167,-5.089863,-22.292857,278.608988,279.545786,0.036818,0.132985,-2.000243,16.736652,733.331517,7.649007,21.970054,295.606897,296.520873,0.125478,-0.242475,0.541243,-15.302165,1007.801894
2.984583,-5.089800,-22.010990,278.450861,279.365839,0.036482,0.132810,-1.998116,16.745829,733.447516,7.848949,22.251476,295.768288,296.707961,0.125483,-0.243701,0.537992,-15.311426,1007.925120
2.985000,-5.170278,-21.810237,277.977484,278.879723,0.036917,0.132401,-1.995951,16.754942,733.563428,7.768872,22.372026,295.765682,296.712321,0.125276,-0.242604,0.534747,-15.320722,1008.048367
2.985417,-5.411270,-21.970560,278.766127,279.682929,0.036263,0.132256,-1.993719,16.764077,733.679570,7.808911,22.130801,295.924770,296.853872,0.125761,-0.243735,0.531501,-15.329955,1008.171647
2.985833,-5.330982,-21.850287,279.398129,280.301924,0.036878,0.131933,-1.991489,16.773173,733.795931,7.728707,22.050449,295.768133,296.689642,0.125951,-0.244039,0.528286,-15.339151,1008.294938
2.986250,-5.370872,-21.608977,279.241472,280.127817,0.036075,0.131371,-1.989268,16.782216,733.912226,7.568678,22.090646,296.399326,297.317746,0.125264,-0.243528,0.525130,-15.348341,1008.418274
2.986667,-5.170215,-21.930893,278.292253,279.202925,0.037114,0.132273,-1.987108,16.791314,734.028247,7.448750,21.929858,294.663239,295.572033,0.125462,-0.242873,0.522015,-15.357504,1008.541269
2.987083,-5.049465,-21.688947,278.293238,279.182796,0.035659,0.134614,-1.984993,16.800382,734.144192,7.488600,22.130886,296.082901,297.003265,0.125190,-0.243049,0.518892,-15.366680,1008.664528
2.987500,-5.089736,-21.890718,278.134621,279.041173,0.035808,0.133338,-1.982892,16.809495,734.260070,7.568552,21.688971,295.928061,296.818314,0.125796,-0.244406,0.515733,-15.375773,1008.787940
2.987917,-4.848427,-21.971324,277.820332,278.729946,0.036758,0.132705,-1.980841,16.818655,734.375796,7.728707,22.050449,297.345119,298.261756,0.125282,-0.243490,0.512527,-15.384922,1008.911714
2.988333,-5.049211,-22.131644,277.029720,277.958217,0.036302,0.134113,-1.978748,16.827860,734.491378,7.688731,21.849549,297.032152,297.933917,0.124973,-0.243714,0.509331,-15.394040,1009.035433
2.988750,-5.089800,-22.051166,278.449398,279.367549,0.036720,0.132818,-1.976653,16.837051,734.607246,7.528702,21.849590,296.089748,296.990278,0.124509,-0.244857,0.506175,-15.403160,1009.158825
2.989167,-4.768202,-22.010990,277.660751,278.572634,0.036168,0.132592,-1.974635,16.846225,734.722992,7.648755,22.090731,295.454165,296.377575,0.125877,-0.244675,0.502994,-15.412331,1009.281987
2.989583,-4.888762,-22.011245,277.659761,278.573757,0.036667,0.133387,-1.972615,16.855402,734.838750,7.688857,21.849761,295.616356,296.522445,0.124792,-0.245061,0.499818,-15.421472,1009.405160
2.990000,-4.768329,-22.091597,278.606544,279.521703,0.036047,0.129777,-1.970603,16.864609,734.954649,7.328822,22.130927,295.769272,296.686622,0.124903,-0.243307,0.496736,-15.430671,1009.528387
2.990417,-5.009258,-22.211996,276.868177,277.802903,0.036196,0.134007,-1.968547,16.873845,735.070176,7.368736,22.090772,295.776781,296.692104,0.124218,-0.245161,0.493649,-15.439864,1009.651681
2.990833,-4.808473,-22.050911,277.502625,278.418876,0.036318,0.130086,-1.966523,16.883058,735.185834,7.648881,21.889830,296.567223,297.472331,0.123280,-0.245032,0.490496,-15.448993,1009.775130
2.991250,-4.888889,-22.252300,278.605553,279.535543,0.035355,0.130999,-1.964484,16.892313,735.301723,7.448750,21.809563,295.614252,296.511259,0.125057,-0.244312,0.487392,-15.458080,1009.898336
2.991667,-5.009448,-22.211996,276.867676,277.802407,0.036437,0.132410,-1.962433,16.901562,735.417391,7.248682,21.729126,295.144272,296.031822,0.124733,-0.245244,0.484338,-15.467143,1010.021367
2.992083,-4.607689,-22.090450,279.551357,280.460657,0.035182,0.131316,-1.960451,16.910789,735.533542,7.528765,21.769240,295.456284,296.352826,0.124999,-0.244247,0.481212,-15.476224,1010.144442
2.992500,-5.089800,-22.291966,277.499687,278.440145,0.036129,0.132921,-1.958372,16.920066,735.649364,7.648881,21.970139,295.300615,296.215539,0.124706,-0.244599,0.478056,-15.485359,1010.267505
2.992917,-4.969177,-22.332269,278.289795,279.228639,0.036840,0.130762,-1.956285,16.929366,735.765264,7.328697,21.889830,295.458910,296.359312,0.125031,-0.245016,0.474980,-15.494488,1010.390667
2.993333,-5.089609,-22.292348,278.290291,279.228113,0.035432,0.131155,-1.954206,16.938665,735.881295,7.328571,21.930027,296.399157,297.299670,0.124413,-0.242385,0.471918,-15.503626,1010.514047
2.993750,-4.607499,-22.412494,279.396654,280.332016,0.035084,0.129669,-1.952242,16.948009,735.997644,7.448687,21.970054,295.614090,296.522944,0.124387,-0.243594,0.468826,-15.512780,1010.637219
2.994167,-4.768329,-22.613883,279.552826,280.506519,0.036873,0.129827,-1.950269,16.957395,736.114157,7.408837,22.010294,294.822512,295.735790,0.126410,-0.244440,0.465742,-15.521962,1010.760051
2.994583,-4.728185,-22.292348,280.184822,281.110012,0.035363,0.129084,-1.948299,16.966695,736.230835,7.328571,22.211196,293.878311,294.807576,0.125484,-0.244504,0.462691,-15.531197,1010.882588
2.995000,-4.687978,-22.131263,279.867107,280.779928,0.036106,0.129989,-1.946346,16.975939,736.347381,7.208517,22.130801,294.194742,295.114014,0.125142,-0.244232,0.459657,-15.540421,1011.005169
2.995417,-4.647453,-22.292603,278.606041,279.535123,0.035786,0.130608,-1.944384,16.985205,736.463653,7.528513,22.090689,294.508202,295.431477,0.124955,-0.243588,0.456542,-15.549623,1011.127815
2.995833,-4.969114,-22.131263,280.025219,280.942357,0.036492,0.130901,-1.942339,16.994429,736.580177,7.528891,22.010337,293.877825,294.797074,0.125673,-0.244470,0.453419,-15.558808,1011.250341
2.996250,-4.928906,-22.010354,279.237066,280.146549,0.036231,0.131447,-1.940294,17.003623,736.696504,7.328571,22.130927,294.351564,295.273313,0.125166,-0.243915,0.450324,-15.568032,1011.372988
2.996667,-4.768075,-22.211741,278.132172,279.058418,0.035035,0.131017,-1.938304,17.012858,736.812501,7.728581,22.291631,294.828201,295.770715,0.124332,-0.244486,0.447139,-15.577306,1011.495734
2.997083,-4.647897,-22.130881,278.603598,279.519844,0.035786,0.130976,-1.936337,17.022076,736.928630,7.608779,22.251350,293.881584,294.820965,0.124756,-0.244886,0.443952,-15.586577,1011.618305
2.997500,-4.969114,-22.010098,279.709953,280.618593,0.034872,0.133006,-1.934275,17.031258,737.044913,7.728770,22.211279,294.663553,295.600549,0.125863,-0.243669,0.440749,-15.595843,1011.741093
2.997917,-5.169771,-22.050402,277.023350,277.947626,0.035131,0.131710,-1.932146,17.040440,737.160548,7.608843,22.331660,295.608576,296.548525,0.124135,-0.241054,0.437562,-15.605131,1011.864132
2.998333,-5.009321,-22.010098,277.340084,278.257183,0.034104,0.131953,-1.930036,17.049622,737.276117,7.728644,22.211110,294.665024,295.601999,0.124965,-0.243294,0.434358,-15.614389,1011.987062
2.998750,-5.169834,-22.130499,277.815437,278.743436,0.034671,0.132345,-1.927888,17.058838,737.391917,7.608779,22.130801,295.923838,296.847745,0.124227,-0.241134,0.431188,-15.623621,1012.110189
2.999167,-5.250313,-22.171184,278.919359,279.848416,0.034431,0.131235,-1.925689,17.068070,737.507991,7.488663,22.211322,294.668606,295.599408,0.124555,-0.244041,0.428081,-15.632856,1012.232978
2.999583,-5.491432,-22.130626,277.973068,278.906700,0.033639,0.132074,-1.923437,17.077308,737.623934,7.168604,22.010337,293.560770,294.472018,0.126323,-0.244358,0.425050,-15.642061,1012.355448
3.000000,-5.210486,-22.331760,278.763187,279.704793,0.034324,0.130744,-1.921232,17.086602,737.739855,7.488537,22.291589,294.668783,295.605624,0.125002,-0.244431,0.421966,-15.651312,1012.478227
3.000417,-5.411143,-22.371936,276.237648,277.194917,0.034676,0.131547,-1.918989,17.095926,737.855272,7.288721,22.050491,295.770428,296.680797,0.124684,-0.243294,0.418912,-15.660525,1012.601355
3.000833,-5.451287,-22.453051,278.288336,279.245866,0.034070,0.131190,-1.916709,17.105279,737.971006,7.328697,22.171041,295.296404,296.218215,0.125434,-0.243520,0.415864,-15.669749,1012.724395
3.001250,-5.612182,-22.492846,277.182459,278.150212,0.033638,0.131921,-1.914404,17.114645,738.086587,7.288406,22.090689,294.826906,295.743172,0.124859,-0.244451,0.412830,-15.678962,1012.847284
3.001667,-5.290711,-22.452670,277.340084,278.297747,0.034156,0.132036,-1.912183,17.124015,738.202057,7.208643,22.130843,294.988281,295.905094,0.124019,-0.244887,0.409810,-15.688186,1012.970162
3.002083,-5.210232,-22.613373,276.236668,277.209682,0.033198,0.131597,-1.910012,17.133420,738.317331,7.368798,22.211196,294.671871,295.599642,0.124351,-0.245160,0.406748,-15.697424,1013.092964
3.002500,-5.129753,-22.533148,277.655354,278.615420,0.033371,0.131505,-1.907864,17.142792,738.433021,7.408648,22.050577,294.672850,295.589588,0.124566,-0.245508,0.403686,-15.706648,1013.215810
3.002917,-5.210042,-22.211233,279.078938,280.009887,0.033097,0.130577,-1.905698,17.152055,738.549041,7.088527,22.412095,295.613773,296.546880,0.124227,-0.243299,0.400696,-15.715950,1013.338873
3.003333,-5.210105,-22.010098,276.710041,277.632917,0.033021,0.132257,-1.903527,17.161246,738.664468,7.288595,22.251391,294.982737,295.910566,0.125803,-0.244910,0.397665,-15.725202,1013.461903
3.003750,-5.210169,-22.090323,276.235693,277.166532,0.033199,0.130699,-1.901362,17.170444,738.779544,7.408774,21.809563,296.087654,296.982232,0.124527,-0.243738,0.394586,-15.734323,1013.585207
3.004167,-5.129753,-22.090705,275.446047,276.378071,0.034362,0.131672,-1.899211,17.179649,738.894390,7.408522,21.849549,296.243166,297.140207,0.125020,-0.243431,0.391497,-15.743452,1013.708620
3.004583,-5.250377,-22.090450,275.762302,276.695504,0.033383,0.131524,-1.897034,17.188853,739.009313,7.448687,22.251476,296.091080,297.019425,0.123401,-0.243815,0.388415,-15.752701,1013.831992
3.005000,-5.210169,-22.090450,276.395273,277.325586,0.032100,0.131226,-1.894847,17.198046,739.124368,7.168541,22.331701,295.938179,296.866129,0.122952,-0.244889,0.385414,-15.761989,1013.955266
3.005417,-5.411207,-21.929747,275.448019,276.372586,0.033213,0.129638,-1.892612,17.207184,739.239270,7.088464,22.171082,295.303873,296.219818,0.124355,-0.245379,0.382458,-15.771230,1014.078331
3.005833,-5.330601,-21.768407,276.394293,277.301432,0.033323,0.130763,-1.890376,17.216282,739.354270,7.048488,22.050617,294.986485,295.893455,0.123600,-0.243752,0.379524,-15.780434,1014.201396
3.006250,-5.451160,-22.009844,274.974140,275.907459,0.033879,0.131684,-1.888102,17.225439,739.468952,6.968788,22.171124,296.878927,297.787206,0.124381,-0.244457,0.376604,-15.789664,1014.324920
3.006667,-5.612055,-22.050020,275.129801,276.069024,0.033529,0.131015,-1.885775,17.234621,739.583589,7.128503,22.171041,296.248718,297.162706,0.123503,-0.243857,0.373647,-15.798910,1014.448444
3.007083,-5.612055,-22.009717,275.288424,276.223893,0.033148,0.131134,-1.883456,17.243800,739.698227,7.088338,22.291589,296.878757,297.798852,0.123916,-0.244104,0.370686,-15.808182,1014.572154
3.007500,-5.330728,-22.090578,274.501722,275.440748,0.032828,0.131325,-1.881213,17.252993,739.812646,7.168604,22.171124,297.657639,298.568279,0.124800,-0.241409,0.367704,-15.817442,1014.696016
3.007917,-5.370999,-22.010098,274.340668,275.274579,0.033217,0.132393,-1.878981,17.262192,739.926922,7.168667,22.372152,296.092382,297.022898,0.124118,-0.244953,0.364706,-15.826747,1014.819583
3.008333,-5.330792,-22.331505,273.709156,274.670376,0.033527,0.133970,-1.876759,17.271477,740.040979,7.328822,22.331786,297.349871,298.277331,0.124455,-0.243912,0.361669,-15.836066,1014.943370
3.008750,-5.290521,-22.372064,273.233818,274.199231,0.033700,0.132390,-1.874544,17.280785,740.154969,7.248556,22.492531,297.033615,297.972187,0.123935,-0.243085,0.358657,-15.845432,1015.067134
3.009167,-5.411143,-22.210978,274.814543,275.763741,0.032565,0.131198,-1.872295,17.290045,740.269376,7.048677,22.572883,296.720480,297.661321,0.124545,-0.244471,0.355684,-15.854835,1015.190844
3.009583,-5.451287,-22.130626,274.974636,275.917617,0.033154,0.133316,-1.870023,17.299274,740.383839,7.368736,22.613166,297.505877,298.455022,0.124493,-0.243279,0.352644,-15.864260,1015.314816
3.010000,-5.491559,-22.170929,273.553974,274.505891,0.033213,0.133814,-1.867746,17.308501,740.497984,7.248745,22.693390,298.452015,299.401302,0.123230,-0.241788,0.349624,-15.873715,1015.439138
3.010417,-5.370936,-22.050147,274.500271,275.436843,0.032835,0.131720,-1.865500,17.317686,740.612206,7.128629,22.773827,298.923138,299.874152,0.123608,-0.241240,0.346637,-15.883199,1015.563591
3.010833,-5.370872,-21.889317,273.236267,274.164268,0.032017,0.132301,-1.863273,17.326826,740.726120,7.248556,22.773656,297.979107,298.935995,0.123539,-0.242367,0.343625,-15.892668,1015.687760
3.011250,-5.210232,-22.009971,272.921003,273.856640,0.032266,0.132882,-1.861100,17.335972,740.839728,7.248304,22.492531,297.188829,298.126906,0.125091,-0.243147,0.340602,-15.902062,1015.811665
3.011667,-5.089609,-21.768279,271.025986,271.946405,0.032712,0.134579,-1.858962,17.345053,740.952919,7.288595,22.532686,297.507996,298.449079,0.124285,-0.244003,0.337566,-15.911468,1015.935604
3.012083,-5.210359,-21.688182,272.922464,273.832424,0.031780,0.132416,-1.856805,17.354098,741.066537,7.328571,22.814023,297.500008,298.463469,0.124950,-0.241833,0.334512,-15.920940,1016.059596
3.012500,-5.129880,-21.727976,273.395864,274.305886,0.032316,0.131990,-1.854640,17.363137,741.180376,7.368484,22.613038,297.979609,298.927234,0.123959,-0.242712,0.331453,-15.930379,1016.183710
3.012917,-5.451351,-21.567145,272.762877,273.668496,0.032209,0.133077,-1.852408,17.372140,741.294049,7.248619,22.653320,297.819698,298.767950,0.123937,-0.241922,0.328419,-15.939823,1016.307922
3.013333,-5.210359,-21.647369,272.448101,273.356405,0.031224,0.135277,-1.850212,17.381149,741.407547,7.328445,22.773699,299.392117,300.346445,0.124156,-0.240675,0.325374,-15.949304,1016.432559
3.013750,-5.330919,-21.566636,271.816101,272.722444,0.031321,0.134356,-1.847982,17.390141,741.520957,7.288532,22.773784,299.390993,300.344360,0.123720,-0.239573,0.322320,-15.958799,1016.557295
3.014167,-5.571847,-21.566891,273.393414,274.299353,0.031914,0.133175,-1.845691,17.399138,741.634717,7.488726,22.854177,299.234325,300.199227,0.124524,-0.241000,0.319205,-15.968319,1016.681955
3.014583,-5.370999,-21.727721,272.760416,273.677157,0.032438,0.131488,-1.843450,17.408189,741.748477,7.608591,22.894375,298.771360,299.743839,0.123921,-0.244149,0.316082,-15.977866,1016.806551
3.015000,-5.210232,-21.848758,273.710146,274.630222,0.032535,0.133072,-1.841265,17.417292,741.862458,7.048362,23.055036,299.866974,300.834533,0.124117,-0.241264,0.313084,-15.987445,1016.931288
3.015417,-5.250630,-21.969668,273.711113,274.641601,0.033030,0.130671,-1.839058,17.426427,741.976471,7.368546,22.813896,297.979109,298.941999,0.124850,-0.243853,0.310031,-15.996973,1017.055654
3.015833,-5.572038,-21.808837,273.238232,274.163827,0.031326,0.132691,-1.836773,17.435542,742.090320,7.448561,22.894206,299.079605,300.047056,0.124266,-0.242051,0.306952,-16.006504,1017.180150
3.016250,-5.370936,-22.050020,272.765820,273.708317,0.031710,0.129928,-1.834521,17.444718,742.204071,7.168478,22.853923,298.454613,299.414169,0.123909,-0.243659,0.303949,-16.016034,1017.304605
3.016667,-5.370999,-22.130754,273.711613,274.657359,0.033051,0.131913,-1.832272,17.453945,742.318107,7.128377,22.934572,299.241495,300.203732,0.123919,-0.242853,0.300973,-16.025582,1017.429278
3.017083,-5.531703,-22.291075,274.502705,275.461842,0.032626,0.130155,-1.829995,17.463207,742.432340,7.168478,22.894417,299.869755,300.827876,0.123651,-0.241604,0.297997,-16.035116,1017.554081
3.017500,-5.290584,-22.090705,273.236267,274.178860,0.032973,0.131528,-1.827768,17.472423,742.546320,7.048425,22.773827,298.453318,299.403925,0.124374,-0.243646,0.295058,-16.044619,1017.678459
3.017917,-5.370999,-22.049892,273.868744,274.807449,0.031943,0.132026,-1.825539,17.481625,742.660377,6.968536,22.854177,297.356226,298.314597,0.123845,-0.245485,0.292135,-16.054133,1017.802543
3.018333,-5.330728,-22.211105,273.710627,274.662078,0.033287,0.131524,-1.823331,17.490840,742.774467,7.168353,22.814108,298.930124,299.885125,0.124041,-0.244559,0.289184,-16.063631,1017.926976
