abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.029583,-0.671553,2.843137,599.280571,599.287691,0.016429,-0.006069,0.032754,-0.087008,74.802877,0.242517,0.715614,-5.313656,5.367109,0.000000,0.000000,-0.019568,-0.097987,-0.562143
0.030000,-0.912544,2.602463,600.072647,600.078984,0.016262,-0.006316,0.033112,-0.088100,75.052731,0.162439,0.635135,-4.680195,4.725887,0.000000,0.000000,-0.019625,-0.098249,-0.564226
0.030417,-0.832193,2.481172,598.333786,598.339509,0.016469,-0.006786,0.033450,-0.089140,75.302158,-0.077605,0.514502,-5.946640,5.969360,0.000000,0.000000,-0.019623,-0.098494,-0.566528
0.030833,-0.631282,2.441123,598.334297,598.339610,0.016562,-0.006044,0.033744,-0.090151,75.551485,0.122463,0.835951,-4.684106,4.759691,0.000000,0.000000,-0.019660,-0.098814,-0.568534
0.031250,-0.872273,2.320341,598.647110,598.652242,0.016685,-0.005661,0.034071,-0.091129,75.800823,0.122463,0.755642,-4.209556,4.278592,0.000000,0.000000,-0.019714,-0.099143,-0.570398
0.031667,-0.591074,2.360262,597.543198,597.548151,0.016302,-0.005397,0.034337,-0.092138,76.050019,0.162565,0.876106,-5.312993,5.387196,0.000000,0.000000,-0.019773,-0.099477,-0.572513
0.032083,-0.591264,2.763039,599.596825,599.603482,0.016302,-0.005874,0.034611,-0.093244,76.299719,0.082424,0.554699,-4.997573,5.028938,0.000000,0.000000,-0.019819,-0.099742,-0.574716
0.032500,-0.993023,2.521220,599.756401,599.762522,0.016609,-0.005392,0.034958,-0.094320,76.549519,0.162502,0.715403,-6.415966,6.457773,0.000000,0.000000,-0.019886,-0.100043,-0.577159
0.032917,-0.430688,2.642002,598.491913,598.497899,0.016484,-0.005783,0.035199,-0.095404,76.798978,0.242517,0.916345,-4.530866,4.628958,0.000000,0.000000,-0.019993,-0.100405,-0.579254
0.033333,-0.751968,2.521220,598.491913,598.497696,0.016512,-0.005772,0.035481,-0.096460,77.048416,0.402609,0.835951,-5.627304,5.703285,0.000000,0.000000,-0.020147,-0.100756,-0.581578
0.033750,-0.631536,2.481299,599.439194,599.444662,0.016364,-0.004653,0.035750,-0.097502,77.298083,0.362444,0.795670,-6.421350,6.480601,0.000000,0.000000,-0.020287,-0.101077,-0.584176
0.034167,-0.591264,2.561141,598.962372,598.968139,0.016319,-0.005125,0.036002,-0.098561,77.547695,0.162376,0.594939,-6.102322,6.133405,0.000000,0.000000,-0.020385,-0.101347,-0.586676
0.034583,-0.631345,2.521348,599.122940,599.128578,0.016374,-0.006504,0.036265,-0.099617,77.797363,0.402609,0.715487,-5.156851,5.221793,0.000000,0.000000,-0.020536,-0.101642,-0.588879
0.035000,-0.671743,2.561651,599.755928,599.761775,0.016138,-0.005210,0.036551,-0.100679,78.047063,0.402357,0.795839,-4.999210,5.078125,0.000000,0.000000,-0.020706,-0.101954,-0.590918
0.035417,-0.792239,2.521602,597.544662,597.550508,0.015876,-0.005225,0.036847,-0.101744,78.296238,0.442522,0.594896,-4.209573,4.274369,0.000000,0.000000,-0.020877,-0.102227,-0.592825
0.035833,-0.430688,2.682433,598.176178,598.182347,0.016161,-0.005788,0.037071,-0.102845,78.545467,0.282430,0.755515,-5.627469,5.684978,0.000000,0.000000,-0.021014,-0.102545,-0.594973
0.036250,-0.711951,2.601826,598.650047,598.656125,0.016338,-0.005870,0.037326,-0.103934,78.794850,0.402483,0.956458,-4.212648,4.338572,0.000000,0.000000,-0.021171,-0.102899,-0.596783
0.036667,-0.390480,2.601572,598.333801,598.339585,0.016540,-0.005134,0.037533,-0.105027,79.044166,0.362570,0.514629,-3.579187,3.634128,0.000000,0.000000,-0.021288,-0.103144,-0.598362
0.037083,-0.711824,2.722354,598.176170,598.182789,0.015963,-0.005052,0.037797,-0.106142,79.293483,-0.157683,0.514544,-4.212163,4.246403,0.000000,0.000000,-0.021298,-0.103375,-0.600095
0.037500,-0.551120,2.561778,599.124908,599.130639,0.015924,-0.005399,0.038035,-0.107229,79.543020,0.402609,0.755557,-4.524655,4.604939,0.000000,0.000000,-0.021432,-0.103656,-0.601969
0.037917,-0.510913,2.682306,598.649071,598.655298,0.016099,-0.005876,0.038264,-0.108324,79.792512,0.482561,0.514629,-4.679545,4.732426,0.000000,0.000000,-0.021608,-0.103907,-0.603854
0.038333,-0.711760,2.481172,598.966774,598.972336,0.015887,-0.005670,0.038530,-0.109380,80.042136,0.202667,0.795754,-3.899350,3.984875,0.000000,0.000000,-0.021729,-0.104208,-0.605610
0.038750,-0.470832,2.601572,600.072639,600.078464,0.016333,-0.005027,0.038751,-0.110453,80.291936,0.442396,0.635009,-5.001809,5.061328,0.000000,0.000000,-0.021891,-0.104481,-0.607530
0.039167,-0.591328,2.561523,597.861877,597.867657,0.016294,-0.005596,0.038987,-0.111517,80.541177,0.362381,0.594939,-3.740566,3.804880,0.000000,0.000000,-0.022047,-0.104726,-0.609274
0.039583,-0.551057,2.481045,597.545158,597.550563,0.015966,-0.005222,0.039213,-0.112568,80.790231,0.362381,0.514544,-5.155222,5.193495,0.000000,0.000000,-0.022193,-0.104957,-0.611192
0.040000,-0.470768,2.642002,598.333801,598.339819,0.016214,-0.004583,0.039435,-0.113655,81.039493,0.282430,0.675333,-3.263110,3.344208,0.000000,0.000000,-0.022316,-0.105227,-0.612727
0.040417,-0.752158,2.602336,598.494377,598.500507,0.016290,-0.004855,0.039723,-0.114756,81.288832,0.282618,0.675248,-3.894608,3.962803,0.000000,0.000000,-0.022420,-0.105520,-0.614240
0.040833,-0.671680,2.803342,598.175690,598.182636,0.015738,-0.005613,0.040008,-0.115890,81.538149,0.082487,0.835994,-2.948162,3.065510,0.000000,0.000000,-0.022463,-0.105851,-0.615600
0.041250,-0.671680,2.521602,598.966293,598.971978,0.015329,-0.004934,0.040280,-0.116966,81.787718,0.002347,0.755599,-3.894132,3.966761,0.000000,0.000000,-0.022472,-0.106177,-0.617179
0.041667,-0.551247,2.601826,599.755432,599.761329,0.015907,-0.005766,0.040515,-0.118042,82.037408,0.042449,0.836036,-4.212344,4.294718,0.000000,0.000000,-0.022492,-0.106512,-0.618857
0.042083,-0.510913,2.561396,597.546631,597.552339,0.016073,-0.005599,0.040753,-0.119104,82.286605,0.122589,0.715445,-3.422370,3.498501,0.000000,0.000000,-0.022544,-0.106815,-0.620371
