abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
2.477917,53.077260,-21.615752,489.977588,493.317821,0.067199,0.330706,-3.513439,-7.177229,434.938014,-36.860722,33.412932,295.788956,299.943733,0.053834,-0.105048,5.642931,13.045893,1033.906665
2.478333,56.171344,-24.632889,485.698984,489.556434,0.070259,0.334049,-3.536827,-7.166917,435.140399,-34.019981,33.895254,280.809528,284.886361,0.061960,-0.110892,5.656972,13.031806,1034.023494
2.478750,59.024751,-28.334542,481.577499,486.007876,0.072480,0.336614,-3.561393,-7.155147,435.341155,-29.259328,33.855354,263.312679,267.087739,0.070302,-0.118822,5.669083,13.017756,1034.133361
2.479167,61.476210,-31.513783,478.881104,483.838355,0.075875,0.340115,-3.586975,-7.142028,435.540843,-23.338243,33.011428,248.033936,251.307105,0.075669,-0.128803,5.678757,13.004071,1034.236523
2.479583,63.445873,-34.533085,478.394984,483.817810,0.078026,0.339281,-3.613383,-7.127695,435.740262,-16.697653,31.162832,230.081911,232.782344,0.082103,-0.143638,5.685756,12.991056,1034.332534
2.480000,65.013337,-36.747725,479.172841,484.957463,0.081812,0.339076,-3.640446,-7.112436,435.939906,-10.657080,29.756315,214.186605,216.506151,0.085050,-0.160325,5.690236,12.978694,1034.421876
2.480417,66.219184,-38.199148,479.789177,485.841342,0.085585,0.336944,-3.668018,-7.096565,436.139709,-5.176861,27.826944,199.709204,201.704994,0.088479,-0.178561,5.692457,12.967091,1034.505176
2.480833,67.143641,-39.006866,478.831113,485.086631,0.089120,0.335851,-3.696009,-7.080368,436.339178,-0.616717,26.018205,186.496275,188.303446,0.089948,-0.198923,5.692830,12.956258,1034.583112
2.481250,68.269010,-39.010305,477.242076,483.675988,0.092770,0.334876,-3.724418,-7.064153,436.537941,2.262993,24.089043,176.585201,178.235060,0.089855,-0.213529,5.691962,12.946201,1034.656744
2.481667,68.872062,-38.450644,474.390472,480.903455,0.097039,0.333091,-3.753167,-7.048157,436.735461,4.062474,22.441092,167.453469,168.999322,0.090667,-0.225260,5.690334,12.936792,1034.726812
2.482083,70.238234,-37.528892,469.486720,476.192826,0.100518,0.331636,-3.782400,-7.032508,436.931092,4.942132,21.636941,162.576455,164.084386,0.093305,-0.235476,5.688358,12.927755,1034.794770
2.482500,71.122482,-36.767205,464.744030,471.590128,0.103589,0.330411,-3.812057,-7.017250,437.124571,4.620877,21.154534,160.839574,162.290589,0.093387,-0.233403,5.686468,12.918865,1034.861961
2.482917,72.328140,-35.120378,457.637853,464.647399,0.106007,0.331126,-3.842196,-7.002622,437.315276,3.779874,21.756814,161.615741,163.117424,0.095856,-0.226012,5.684960,12.909783,1034.929497
2.483333,73.573875,-33.392562,450.848881,458.031540,0.108126,0.330151,-3.872846,-6.988692,437.503075,1.978694,22.600486,165.225260,166.775549,0.096908,-0.213037,5.684155,12.900299,1034.998757
2.483750,74.738946,-31.905673,443.272752,450.660199,0.108496,0.330387,-3.903976,-6.975415,437.687772,-0.102380,24.408758,174.816906,176.512743,0.096905,-0.193442,5.684212,12.890106,1035.071608
2.484167,75.743503,-30.176711,435.699563,443.262700,0.108745,0.330854,-3.935533,-6.962841,437.869116,-2.382704,26.538440,184.561817,186.475281,0.098844,-0.174939,5.685257,12.878993,1035.148628
2.484583,76.707911,-28.447748,425.286992,433.084753,0.109737,0.331991,-3.967503,-6.950982,438.046626,-5.422884,29.472102,196.032049,198.309296,0.101764,-0.155145,5.687472,12.866688,1035.230483
2.485000,77.792693,-26.798501,419.299449,427.296022,0.108486,0.330736,-3.999892,-6.939800,438.221214,-7.822569,32.767241,210.021164,212.705839,0.105152,-0.137564,5.690696,12.853040,1035.317784
2.485417,78.515923,-25.390436,411.573990,419.764903,0.106167,0.331004,-4.032601,-6.929220,438.392561,-9.701561,35.982454,221.016018,224.135980,0.108721,-0.123047,5.694705,12.838084,1035.409819
2.485833,79.158735,-23.982243,401.801778,410.226672,0.104711,0.332831,-4.065556,-6.919197,438.560285,-11.100465,38.675102,231.212601,234.687559,0.114952,-0.108016,5.699252,12.821989,1035.506081
2.486250,79.399918,-23.015730,396.450123,404.977494,0.101584,0.330240,-4.098625,-6.909602,438.725308,-11.378911,41.086543,240.305077,244.057603,0.122213,-0.095764,5.703960,12.804906,1035.606098
2.486667,79.439873,-22.130334,388.733012,397.383693,0.099081,0.330293,-4.131725,-6.900341,438.887500,-11.177521,42.975762,247.814661,251.761711,0.129678,-0.082149,5.708539,12.787041,1035.709036
2.487083,79.479826,-21.808544,384.170509,392.911740,0.096203,0.326272,-4.164806,-6.891224,439.047571,-9.856304,44.261896,250.747974,254.815244,0.139371,-0.067597,5.712591,12.768618,1035.813263
2.487500,78.997210,-21.929200,379.609459,388.361675,0.094549,0.323956,-4.197735,-6.882067,439.205818,-7.734939,45.266779,250.061034,254.242859,0.150176,-0.055180,5.715777,12.749813,1035.917412
2.487917,78.715628,-22.331340,376.153321,384.949555,0.093875,0.321411,-4.230508,-6.872754,439.362877,-5.094140,45.468232,248.745869,252.918599,0.159476,-0.041305,5.717864,12.730890,1036.020925
2.488333,78.072495,-22.852862,377.432996,386.100031,0.090840,0.314544,-4.263013,-6.863196,439.520185,-1.933907,45.347638,245.543660,249.703498,0.169254,-0.027870,5.718634,12.711992,1036.122961
2.488750,77.067177,-23.899091,379.342222,387.828619,0.090351,0.307569,-4.295139,-6.853241,439.678343,1.746013,45.267202,238.402708,242.668538,0.179788,-0.011760,5.717948,12.693184,1036.222155
2.489167,76.263153,-24.903868,382.676020,390.995150,0.090286,0.297949,-4.326887,-6.842839,439.837890,4.825351,44.423278,229.235147,233.549704,0.188615,-0.000442,5.715921,12.674607,1036.317670
2.489583,75.057432,-26.271885,387.428505,395.505596,0.090201,0.289056,-4.358166,-6.831887,439.999538,8.144607,44.543572,220.074917,224.685187,0.195107,0.011088,5.712552,12.656084,1036.409150
2.490000,73.931683,-27.719107,395.340977,403.148522,0.089722,0.279545,-4.388890,-6.820334,440.164099,11.103513,44.141517,207.773066,212.700278,0.201497,0.023062,5.707987,12.637655,1036.495799
2.490417,71.640419,-29.207397,400.883106,408.280157,0.090189,0.270769,-4.418766,-6.808176,440.331199,13.182259,44.261643,196.586210,201.938117,0.203193,0.034223,5.702561,12.619210,1036.577580
2.490833,69.711088,-30.533327,407.372485,414.420392,0.090061,0.261875,-4.447770,-6.795481,440.500938,14.301394,44.422136,183.524193,189.364689,0.202421,0.043002,5.696643,12.600662,1036.654256
2.491250,67.178647,-31.458009,413.863826,420.459086,0.089854,0.251873,-4.475798,-6.782396,440.673381,14.820263,45.145006,173.455755,179.846075,0.199175,0.051067,5.690538,12.581848,1036.726541
2.491667,65.168836,-32.059628,420.357123,426.585171,0.089429,0.242929,-4.502929,-6.769058,440.848409,14.339482,45.908113,163.550337,170.475477,0.189384,0.063083,5.684660,12.562695,1036.794731
2.492083,62.837683,-32.380525,425.110595,430.947898,0.088563,0.235313,-4.529125,-6.755608,441.025374,12.459295,47.032615,154.288145,161.778035,0.177628,0.066912,5.679510,12.543079,1036.859247
2.492500,60.707694,-32.098021,427.498581,432.978918,0.088255,0.228664,-4.554431,-6.742256,441.203290,9.979029,48.438453,148.330259,156.357701,0.158903,0.075096,5.675422,12.522907,1036.921194
2.492917,58.738028,-31.493218,426.885223,432.056678,0.086453,0.222453,-4.578925,-6.729159,441.381170,6.499303,49.683415,144.426008,152.871039,0.140426,0.074797,5.672756,12.502194,1036.981558
2.493333,57.050135,-30.526323,426.430452,431.311378,0.085590,0.216744,-4.602693,-6.716428,441.558619,2.419750,51.089046,143.205284,152.064786,0.116324,0.071848,5.671811,12.480919,1037.041194
2.493750,55.322160,-29.720769,422.657091,427.297182,0.082650,0.213099,-4.625764,-6.704084,441.734518,-2.579625,52.333712,141.510527,150.899639,0.097362,0.064860,5.672880,12.459160,1037.100430
2.494167,53.875700,-28.351606,415.884771,420.317199,0.080116,0.210695,-4.648206,-6.692276,441.907836,-7.498986,52.895792,143.750604,153.357216,0.079215,0.055955,5.676044,12.437087,1037.160435
2.494583,52.348572,-26.902983,409.585363,413.792597,0.077174,0.210256,-4.670024,-6.681039,442.078376,-12.978449,53.940030,147.561823,157.646626,0.065193,0.045890,5.681416,12.414603,1037.222138
2.495000,50.901860,-25.854846,401.547604,405.585935,0.073709,0.209250,-4.691208,-6.670285,442.245731,-17.937849,55.104769,154.518574,165.028154,0.055343,0.034813,5.688892,12.391643,1037.286531
2.495417,49.093155,-24.527642,394.143309,397.945588,0.069195,0.210358,-4.711610,-6.660029,442.409892,-22.937539,56.269552,161.630486,172.675439,0.048569,0.022973,5.698422,12.368250,1037.353701
2.495833,46.521388,-23.721832,385.787340,389.305583,0.063911,0.210671,-4.730958,-6.650148,442.570681,-27.537534,56.671225,166.209350,177.751206,0.047269,0.016550,5.709840,12.344621,1037.423098
2.496250,43.427116,-22.876611,378.065815,381.238789,0.059243,0.212097,-4.749052,-6.640560,442.728208,-31.336942,57.313700,172.835828,184.767658,0.049651,0.005483,5.722847,12.320787,1037.494948
2.496667,40.332465,-22.835289,370.343300,373.232257,0.052232,0.213701,-4.765802,-6.631048,442.882452,-34.417285,57.273460,177.089335,189.276072,0.051785,0.002541,5.737113,12.296904,1037.568735
2.497083,36.434229,-22.754810,361.673042,364.215079,0.047904,0.216842,-4.781002,-6.621536,443.033412,-36.416897,57.514559,181.338921,193.695429,0.057887,-0.002772,5.752234,12.272962,1037.643975
2.497500,32.817321,-23.116266,356.792824,359.043810,0.041003,0.219108,-4.794643,-6.611921,443.181911,-37.657408,57.434164,181.014040,193.604871,0.066024,-0.005183,5.767872,12.249064,1037.719277
2.497917,28.718048,-23.236412,349.543219,351.489856,0.035447,0.221159,-4.806567,-6.602211,443.327598,-38.137308,56.871702,178.950597,191.604178,0.078213,-0.008440,5.783679,12.225376,1037.793763
2.498333,24.015852,-23.759206,342.924147,344.584143,0.029886,0.222624,-4.816621,-6.592317,443.470746,-37.416860,56.188648,175.789255,188.305729,0.087321,-0.010869,5.799205,12.201978,1037.867031
2.498750,19.997059,-24.201140,340.094608,341.540510,0.025095,0.224234,-4.824958,-6.582217,443.612397,-35.776653,55.304697,172.944803,185.063457,0.096695,-0.015213,5.813996,12.178951,1037.938817
2.499167,16.058870,-24.884640,336.473961,337.774864,0.019965,0.223976,-4.831677,-6.571865,443.752737,-32.456013,54.179560,166.157723,177.756031,0.110572,-0.019081,5.827497,12.156418,1038.008071
2.499583,12.522251,-25.327211,334.904991,336.094670,0.015857,0.224776,-4.836884,-6.561317,443.892391,-28.815880,52.451851,159.685056,170.531137,0.125708,-0.024403,5.839409,12.134569,1038.074575
2.500000,8.825182,-25.689176,334.916271,336.015961,0.012866,0.225164,-4.840600,-6.550608,444.031895,-23.815624,50.643490,152.749609,162.678794,0.137966,-0.032054,5.849318,12.113476,1038.138450
2.500417,5.690448,-26.131619,334.289646,335.357735,0.010601,0.225662,-4.842963,-6.539731,444.171303,-18.615425,48.714881,149.120893,157.976943,0.148623,-0.039145,5.857125,12.093145,1038.200606
2.500833,2.435218,-26.413234,335.403858,336.451092,0.008797,0.224468,-4.844033,-6.528770,444.311186,-14.135043,47.268168,145.808422,153.929124,0.158357,-0.045909,5.863014,12.073486,1038.261283
2.501250,-0.015859,-26.051142,338.407700,339.408947,0.007037,0.223568,-4.844035,-6.517882,444.452145,-9.655103,45.299277,141.394308,148.787082,0.167758,-0.052029,5.867068,12.054583,1038.320373
2.501667,-2.346632,-26.171924,340.778055,341.789642,0.007051,0.222843,-4.843107,-6.506999,444.594081,-5.614834,43.731973,139.512794,146.314154,0.169938,-0.060830,5.869493,12.036362,1038.378328
2.502083,-3.954302,-25.970535,342.359272,343.365660,0.007843,0.223396,-4.841491,-6.496195,444.736808,-2.814949,42.164925,135.102934,141.557789,0.174424,-0.063806,5.870711,12.018790,1038.434807
2.502500,-5.119624,-25.528346,345.042454,346.023412,0.008820,0.223992,-4.839380,-6.485569,444.880674,-0.654616,40.638030,133.384748,139.439482,0.170126,-0.070226,5.871084,12.001819,1038.490405
2.502917,-5.963349,-24.925453,349.147253,350.086624,0.009410,0.223166,-4.836934,-6.475176,445.026020,0.065201,39.673811,131.969624,137.804198,0.167412,-0.068499,5.871106,11.985318,1038.545307
2.503333,-6.244802,-24.442451,351.350189,352.254718,0.012033,0.222947,-4.834363,-6.465025,445.172438,0.065138,38.267591,129.317745,134.861010,0.158294,-0.076600,5.871199,11.969332,1038.599277
2.503750,-6.084226,-23.476193,353.871817,354.701864,0.015484,0.221832,-4.831861,-6.455260,445.319873,-1.655146,37.464285,127.928855,133.312055,0.145449,-0.085302,5.871936,11.953697,1038.652680
2.504167,-5.441348,-22.269262,356.232376,356.969234,0.019286,0.223743,-4.829650,-6.445975,445.468281,-4.055271,37.022414,127.968462,133.278024,0.128265,-0.098914,5.873686,11.938265,1038.705814
2.504583,-3.994890,-21.142046,358.273750,358.919246,0.021093,0.223378,-4.827994,-6.437183,445.617562,-7.335873,36.661148,125.328434,130.786357,0.110944,-0.110971,5.876801,11.923012,1038.758100
2.505000,-2.427999,-19.773139,360.317574,360.867879,0.023782,0.224206,-4.826990,-6.428955,445.767716,-11.456346,35.978350,123.636328,129.273474,0.095727,-0.128711,5.881561,11.908015,1038.809703
2.505417,-0.740613,-18.242636,362.671759,363.131033,0.026949,0.224503,-4.826740,-6.421354,445.918643,-15.377190,35.375943,123.210831,129.107801,0.075949,-0.147275,5.887960,11.893295,1038.860920
2.505833,1.790246,-16.712006,362.344736,362.734343,0.029901,0.227527,-4.827469,-6.414394,446.069708,-19.177416,34.492414,121.041587,127.312866,0.059263,-0.161381,5.895936,11.878926,1038.911397
2.506250,4.079922,-15.140945,363.276814,363.615095,0.032233,0.228233,-4.829172,-6.408082,446.220941,-22.778580,33.568602,119.499147,126.197310,0.046080,-0.175995,5.905358,11.864953,1038.961243
2.506667,6.409552,-13.610060,362.314840,362.627025,0.034178,0.231968,-4.831826,-6.402417,446.371939,-25.379277,32.443930,118.740633,125.682355,0.036079,-0.191035,5.915938,11.851468,1039.010740
2.507083,8.498190,-11.998314,361.826761,362.125370,0.036028,0.235251,-4.835325,-6.397412,446.522557,-28.060052,30.836939,118.288265,125.420879,0.027599,-0.198995,5.927563,11.838625,1039.059971
2.507500,9.983840,-10.466920,359.286499,359.577560,0.038464,0.239763,-4.839463,-6.393015,446.672282,-29.780651,29.149510,117.038784,124.236299,0.020170,-0.200379,5.939964,11.826490,1039.108594
2.507917,11.147766,-9.459086,357.060564,357.359753,0.039089,0.243585,-4.844069,-6.389079,446.821036,-31.381259,27.301548,113.732852,121.100452,0.018305,-0.204840,5.952995,11.815134,1039.156147
2.508333,11.749611,-8.370773,354.522263,354.815667,0.041336,0.247658,-4.848925,-6.385552,446.968720,-32.341687,25.172249,112.790802,120.005799,0.014791,-0.203617,5.966443,11.804640,1039.203208
2.508750,11.788740,-7.845812,351.510105,351.795232,0.043098,0.250485,-4.853820,-6.382305,447.115073,-32.901726,23.123342,112.781193,119.736419,0.017991,-0.196813,5.980104,11.794983,1039.250244
2.509167,11.586813,-7.000082,346.919672,347.183689,0.043409,0.256700,-4.858626,-6.379363,447.259601,-32.781862,21.395844,113.393825,119.960794,0.020756,-0.180376,5.993775,11.786054,1039.297480
2.509583,11.063479,-6.516698,342.012491,342.253433,0.045758,0.262405,-4.863211,-6.376595,447.402260,-32.821524,19.868992,113.842615,120.133968,0.030869,-0.166851,6.007389,11.777801,1039.345187
2.510000,10.178912,-6.797929,339.316572,339.537271,0.046158,0.265999,-4.867457,-6.373790,447.543434,-31.981211,17.980621,118.219276,123.781654,0.038293,-0.135632,6.020679,11.770253,1039.394555
2.510417,9.375077,-6.677147,333.623675,333.822158,0.046872,0.270520,-4.871358,-6.370994,447.682520,-30.621214,16.895681,124.179414,129.010270,0.046528,-0.116275,6.033379,11.763182,1039.446438
2.510833,8.490700,-6.758645,329.036185,329.215101,0.048572,0.274134,-4.874862,-6.368156,447.819520,-28.420904,16.252698,132.173639,136.168164,0.057603,-0.091095,6.045182,11.756388,1039.501576
2.511250,7.124911,-7.162059,323.026553,323.184488,0.048669,0.279644,-4.877873,-6.365185,447.954114,-25.660493,15.931165,141.116938,144.313039,0.068623,-0.073142,6.055863,11.749708,1039.560494
2.511667,6.361474,-7.364593,317.019874,317.169207,0.049299,0.284280,-4.880501,-6.362136,448.086217,-22.740303,16.212037,151.786072,154.333934,0.080648,-0.055078,6.065299,11.742934,1039.623936
2.512083,5.277201,-7.285642,311.173765,311.303777,0.049875,0.288010,-4.882736,-6.359056,448.215862,-19.259885,16.774371,165.299135,167.260655,0.089340,-0.044154,6.073313,11.735947,1039.693040
2.512500,4.715183,-7.850779,305.167071,305.304453,0.049866,0.293416,-4.884665,-6.355807,448.342883,-15.619563,17.296340,182.109163,183.594339,0.097643,-0.030317,6.079813,11.728676,1039.768864
2.512917,3.630910,-8.093871,297.267352,297.399685,0.050939,0.297168,-4.886183,-6.352449,448.466865,-11.859314,18.742503,198.136880,199.374391,0.104759,-0.022190,6.084774,11.720906,1039.851563
2.513333,2.626863,-8.135702,291.104506,291.230018,0.051856,0.301759,-4.887314,-6.349042,448.588247,-8.379210,19.626118,216.207004,217.257599,0.111201,-0.013228,6.088265,11.712703,1039.941705
2.513750,2.145006,-8.418844,286.204185,286.336015,0.051330,0.302927,-4.888208,-6.345559,448.707575,-4.898981,20.871379,235.073925,236.049496,0.115269,-0.009229,6.090342,11.704007,1040.039685
2.514167,1.663403,-8.340020,282.411216,282.539232,0.052815,0.304240,-4.888906,-6.342101,448.825082,-1.938627,22.116682,254.414579,255.381448,0.119522,-0.006903,6.091128,11.694831,1040.145702
2.514583,1.261835,-8.018740,276.248855,276.368092,0.053952,0.307566,-4.889460,-6.338766,448.940339,1.341723,22.799694,273.910104,274.860640,0.124614,-0.005400,6.090613,11.685317,1040.259788
2.515000,1.261644,-7.616600,272.298744,272.408169,0.056564,0.308090,-4.889986,-6.335592,449.053885,3.981767,23.683520,292.781090,293.764413,0.127613,-0.004515,6.088976,11.675465,1040.381856
2.515417,1.261771,-7.214586,269.609204,269.708668,0.057745,0.309650,-4.890531,-6.332622,449.166376,6.302255,24.326375,312.755863,313.763798,0.128887,-0.002808,6.086376,11.665349,1040.512030
2.515833,1.542844,-6.289268,269.134837,269.212733,0.059149,0.307755,-4.891188,-6.329985,449.278383,8.262269,24.687937,330.691173,331.714352,0.131167,-0.004434,6.082925,11.655104,1040.649599
2.516250,2.024764,-5.605133,266.762016,266.828579,0.062692,0.306830,-4.892048,-6.327658,449.389786,10.342588,24.446797,345.479976,346.498238,0.131732,-0.004567,6.078671,11.644918,1040.793724
2.516667,2.747422,-4.799578,268.022099,268.079148,0.064732,0.303575,-4.893210,-6.325664,449.501320,11.622885,24.205785,362.792226,363.784566,0.131808,-0.005881,6.073833,11.634832,1040.944604
2.517083,3.711072,-3.913799,267.227558,267.281982,0.069081,0.302847,-4.894764,-6.324047,449.612884,12.823231,23.964772,376.022274,377.003311,0.131210,-0.008903,6.068526,11.624883,1041.101280
2.517500,4.795725,-2.826377,269.591065,269.648530,0.072081,0.297308,-4.896802,-6.322853,449.725159,13.503325,23.201452,389.252319,390.176903,0.130722,-0.011650,6.062914,11.615235,1041.263141
2.517917,6.442460,-1.980902,271.165432,271.249186,0.075017,0.293372,-4.899469,-6.322022,449.838232,13.983161,22.156879,397.761662,398.623626,0.130179,-0.014061,6.057127,11.606015,1041.428886
2.518333,7.848394,-1.215268,274.003293,274.118366,0.078815,0.288159,-4.902759,-6.321521,449.952422,13.903335,20.951561,406.435109,407.212191,0.128950,-0.017832,6.051342,11.597290,1041.598125
2.518750,9.535209,-0.369920,277.156424,277.320645,0.081908,0.284312,-4.906715,-6.321339,450.067772,13.703707,19.665807,413.540709,414.234780,0.125710,-0.020451,6.045665,11.589121,1041.770171
2.519167,10.981477,0.073670,278.416507,278.633001,0.085317,0.282535,-4.911310,-6.321383,450.183867,13.023677,18.018576,416.860466,417.452912,0.124711,-0.023132,6.040239,11.581622,1041.943841
2.519583,12.708755,0.718139,280.935187,281.223412,0.087297,0.283809,-4.916592,-6.321643,450.300758,12.343710,16.250625,419.868364,420.364001,0.123032,-0.025776,6.035115,11.574854,1042.118656
2.520000,14.235438,0.799509,281.086930,281.448307,0.089915,0.284616,-4.922504,-6.321996,450.418174,11.383974,14.442564,420.996031,421.397485,0.120858,-0.030330,6.030405,11.568847,1042.294016
2.520417,15.480922,1.162366,285.502113,285.923883,0.090849,0.284012,-4.928937,-6.322441,450.536859,9.944150,12.473798,421.330156,421.632046,0.119529,-0.033986,6.026248,11.563641,1042.469581
2.520833,16.485287,0.961486,285.970593,286.446975,0.090630,0.287255,-4.935812,-6.322859,450.656233,8.704269,10.625412,421.826492,422.050060,0.117268,-0.037771,6.022682,11.559211,1042.645211
2.521250,17.569941,1.002299,289.593680,290.127915,0.089639,0.289949,-4.943082,-6.323276,450.776853,6.584352,8.817223,420.434614,420.578604,0.115798,-0.042780,6.019894,11.555521,1042.820404
2.521667,17.931556,1.042984,292.588202,293.139019,0.089445,0.293205,-4.950534,-6.323722,450.898699,5.104741,7.250005,419.212091,419.305853,0.112378,-0.049019,6.017770,11.552497,1042.995043
2.522083,18.012161,1.244755,294.633505,295.186195,0.087789,0.299201,-4.958045,-6.324255,451.021562,3.584966,5.722942,417.510965,417.565576,0.110415,-0.055228,6.016268,11.550096,1043.169072
2.522500,18.172928,1.647405,298.107775,298.665724,0.084284,0.303064,-4.965578,-6.324930,451.145664,2.184867,4.436933,416.761524,416.790869,0.108011,-0.062706,6.015352,11.548222,1043.342744
2.522917,17.771360,1.888969,299.996917,300.528767,0.082931,0.309589,-4.972972,-6.325731,451.270794,0.864782,3.512613,416.323578,416.339294,0.104877,-0.068876,6.014989,11.546770,1043.516256
2.523333,17.209024,2.332050,303.782051,304.278037,0.079583,0.316212,-4.980111,-6.326731,451.397249,-0.415264,2.427420,416.515362,416.522642,0.102689,-0.075986,6.015134,11.545747,1043.689804
2.523750,16.204723,3.177016,305.833223,306.278708,0.074985,0.322089,-4.986849,-6.328054,451.524888,-1.295300,1.503058,416.710732,416.715455,0.100293,-0.083903,6.015638,11.545109,1043.863280
2.524167,14.999763,4.022237,310.882837,311.270477,0.070333,0.326679,-4.993082,-6.329764,451.654105,-1.655271,0.739273,414.692039,414.696002,0.097403,-0.089125,6.016336,11.544815,1044.036364
2.524583,13.553495,5.349695,311.356709,311.697476,0.067371,0.335729,-4.998713,-6.331959,451.783804,-2.135297,-0.225371,416.937439,416.942968,0.094084,-0.096725,6.017212,11.544881,1044.209967
2.525000,11.866108,6.194153,311.354259,311.641856,0.064237,0.344473,-5.003685,-6.334557,451.913633,-2.415254,-0.788087,417.433601,417.441333,0.092504,-0.101689,6.018232,11.545257,1044.383777
2.525417,10.580481,7.280429,312.772960,313.036540,0.061290,0.350687,-5.008069,-6.337604,452.043944,-2.895405,-2.033856,416.200146,416.215186,0.090143,-0.106860,6.019433,11.546088,1044.557358
2.525833,8.933301,8.567457,314.032547,314.276384,0.058144,0.355410,-5.011777,-6.341177,452.174869,-3.295352,-3.038528,417.322739,417.346810,0.088290,-0.110540,6.020811,11.547318,1044.731111
2.526250,7.085274,9.894788,316.404372,316.638334,0.053708,0.361097,-5.014723,-6.345247,452.306517,-3.775503,-3.520469,416.559124,416.591109,0.086212,-0.115047,6.022384,11.548798,1044.904677
2.526667,5.156959,10.457122,316.087152,316.302124,0.051135,0.368367,-5.016911,-6.349668,452.438538,-4.255402,-4.203564,415.788502,415.831524,0.084288,-0.117953,6.024160,11.550516,1045.077944
2.527083,3.790979,11.945539,320.353508,320.598561,0.048706,0.367882,-5.018460,-6.354601,452.571865,-4.775466,-4.404422,415.331367,415.382172,0.083413,-0.121374,6.026150,11.552380,1045.250867
2.527500,1.982779,12.790378,322.405176,322.664876,0.046112,0.370381,-5.019314,-6.359908,452.706300,-5.295404,-5.007124,412.975456,413.039756,0.082919,-0.123183,6.028376,11.554460,1045.422962
2.527917,0.576719,13.312664,325.884848,326.157161,0.044210,0.372451,-5.019554,-6.365480,452.842173,-6.095425,-5.529135,410.940872,411.023267,0.081581,-0.125466,6.030918,11.556742,1045.594231
2.528333,-0.829151,14.197424,330.623123,330.928850,0.041185,0.372998,-5.019245,-6.371365,452.979856,-6.935422,-5.730120,409.537106,409.635906,0.080921,-0.128961,6.033811,11.559124,1045.764696
2.528750,-1.713084,14.639614,334.258943,334.583762,0.039582,0.371686,-5.018506,-6.377476,453.119086,-7.815206,-5.850373,405.605537,405.723004,0.079782,-0.129781,6.037042,11.561578,1045.933907
2.529167,-2.958060,15.242125,337.263760,337.620966,0.039125,0.369756,-5.017305,-6.383793,453.259832,-8.335207,-6.211934,404.668518,404.802017,0.078728,-0.131121,6.040546,11.564133,1046.102497
2.529583,-3.761514,15.362143,343.426126,343.790122,0.038253,0.365196,-5.015785,-6.390166,453.402751,-9.295320,-6.091217,403.416569,403.569615,0.077292,-0.131816,6.044402,11.566657,1046.270455
2.530000,-3.881630,15.079893,347.063911,347.413052,0.038157,0.361569,-5.014145,-6.396474,453.547295,-10.015326,-5.769683,400.270084,400.436932,0.077003,-0.132888,6.048584,11.569058,1046.437365
2.530417,-4.322898,15.159098,349.751494,350.106546,0.038405,0.357040,-5.012375,-6.402768,453.692981,-10.855197,-5.407994,399.010979,399.195244,0.075697,-0.131697,6.053096,11.571278,1046.603729
2.530833,-4.322326,14.917534,351.810016,352.152669,0.039594,0.354511,-5.010613,-6.408978,453.839569,-11.535227,-4.564026,399.326252,399.518895,0.075725,-0.131704,6.057888,11.573216,1046.770017
2.531250,-3.759484,14.594853,353.868551,354.189349,0.040503,0.348590,-5.009038,-6.415009,453.986981,-12.015630,-4.242535,398.228218,398.432037,0.074583,-0.131695,6.062900,11.574939,1046.935956
2.531667,-3.316946,13.547989,355.451226,355.724787,0.042126,0.343766,-5.007695,-6.420660,454.135031,-12.575481,-3.278229,397.273304,397.485808,0.075668,-0.130193,6.068095,11.576297,1047.101563
2.532083,-2.312200,12.581731,356.246757,356.476364,0.043661,0.335844,-5.006740,-6.425877,454.283390,-12.495530,-2.193248,397.421684,397.624124,0.075877,-0.127654,6.073321,11.577183,1047.267352
2.532500,-1.186704,11.253891,355.936378,356.116221,0.046707,0.330424,-5.006270,-6.430558,454.431686,-12.695724,-0.706593,400.403267,400.605113,0.077559,-0.125395,6.078564,11.577511,1047.433935
2.532917,0.299899,9.805268,355.469364,355.604699,0.047396,0.324383,-5.006443,-6.434604,454.579831,-12.215699,0.297952,399.759235,399.945944,0.080433,-0.124624,6.083648,11.577345,1047.600698
2.533333,2.469650,7.793546,355.475749,355.569749,0.049509,0.317826,-5.007427,-6.437863,454.727957,-11.655785,1.905113,401.949219,402.122694,0.081891,-0.121419,6.088483,11.576562,1047.768231
2.533750,3.996650,5.942783,355.644157,355.716259,0.051974,0.309394,-5.009140,-6.440300,454.876208,-10.775623,3.351740,404.924419,405.081638,0.084522,-0.119222,6.092950,11.575160,1047.936698
2.534167,6.206102,3.528793,356.756891,356.828317,0.053076,0.301806,-5.011712,-6.441784,455.024868,-9.575592,4.878635,404.276363,404.419177,0.087769,-0.117432,6.096923,11.573135,1048.105442
2.534583,8.214832,1.316702,358.029700,358.126351,0.055380,0.294566,-5.015165,-6.442366,455.174091,-8.135265,6.284938,407.875248,408.004780,0.089645,-0.112664,6.100316,11.570545,1048.275237
